effect,component,group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,NA,hour13:day4,1.3077227097137283,0.07365396237473762,4.763427499772328,1.9033201473192833e-6,1.1710462008418945,1.4603511665650377
fixed,cond,NA,hour14:day4,1.4088080309209414,0.07940912969449608,6.080666941364008,1.1968366810531224e-9,1.2614581229424957,1.5733697630466768
fixed,cond,NA,hour15:day4,1.416725870388768,0.07996361492754339,6.171735857686361,6.754427631941168e-10,1.2683579703225114,1.5824493075235333
fixed,cond,NA,hour16:day4,1.3976769458994218,0.0787422173005656,5.942915737194891,2.799963833698974e-9,1.25156057472048,1.5608520151212213
fixed,cond,NA,hour17:day4,1.4222421303020496,0.08023310377350404,6.243842653727317,4.269495012158966e-10,1.2733699940904397,1.5885191944160473
fixed,cond,NA,hour18:day4,1.418011979336761,0.08006496533207852,6.185589591473667,6.187078367490584e-10,1.2694589275405386,1.5839488225414424
fixed,cond,NA,hour19:day4,1.4451985475207891,0.08504054629078081,6.258069135570823,3.8977303652676253e-10,1.2877745415631081,1.6218668519576769
fixed,cond,NA,hour20:day4,1.4842353426594994,0.08845279133715579,6.626406139272277,3.439580053292531e-11,1.3206129008766838,1.6681304195477253
fixed,cond,NA,hour21:day4,1.526814392201609,0.09180267401245268,7.038167643613023,1.9478425477889597e-12,1.3570820395890517,1.7177754330459536
fixed,cond,NA,hour22:day4,1.5437611390267483,0.0958651124729684,6.992477512456276,2.700738134429603e-12,1.3668530987101617,1.7435659008404643
fixed,cond,NA,hour23:day4,1.390183142439463,0.09033927351929638,5.0695080299274675,3.9884531126639285e-7,1.223933365673766,1.5790150213438898
fixed,cond,NA,hour1:day5,1.3093430857134416,0.09347992499568242,3.7751572386342502,1.5990676457819679e-4,1.1383670878097663,1.5059986663915996
fixed,cond,NA,hour2:day5,1.201838012034589,0.09017320246520526,2.4503997891183302,0.014269767719630603,1.037482506014205,1.3922303256181134
fixed,cond,NA,hour3:day5,1.0543624166600234,0.08043303829798046,0.6939186054379853,0.48773325492905867,0.9079359213003714,1.2244037046942535
fixed,cond,NA,hour4:day5,1.1712291898640899,0.08415064964594726,2.1998310129271337,0.027818886751105436,1.0173833642730683,1.3483391446741835
fixed,cond,NA,hour5:day5,1.2668185246132098,0.081560313405380655,3.6735213193997223,2.3923070703786787e-4,1.1166378519352271,1.4371975403859774
fixed,cond,NA,hour6:day5,1.316676536329225,0.07655513840106588,4.731647340695839,2.2270507837464233e-6,1.174864913766872,1.4756054768556395
fixed,cond,NA,hour7:day5,1.2390075958178948,0.07160580010742612,3.708255838789456,2.086917518905961e-4,1.1063195628908273,1.3876097594108339
fixed,cond,NA,hour8:day5,1.0551334122443892,0.06815825832556943,0.8308028135338527,0.406085032984427,0.9296564071310199,1.1975462214800672
fixed,cond,NA,hour9:day5,1.2872259806311555,0.07479734874018854,4.3452214567874545,1.3913522279460749e-5,1.148665804137809,1.4425002635606017
fixed,cond,NA,hour10:day5,1.3301273852304294,0.0767463242650431,4.944233039438027,7.644421605631332e-7,1.1879008754063756,1.4893825718704772
fixed,cond,NA,hour11:day5,1.372339239946624,0.07857226461480585,5.528265851514778,3.234117032815509e-8,1.226666680699805,1.5353111151782972
fixed,cond,NA,hour12:day5,1.3839658991644923,0.07951321907794906,5.655967361676285,1.549709171188431e-8,1.236577009553047,1.5489222225977473
fixed,cond,NA,hour13:day5,1.337425514494064,0.07650104391127743,5.082960680727871,3.715966465187448e-7,1.1955856177177986,1.4960927768887828
fixed,cond,NA,hour14:day5,1.3171225572327627,0.07513282903414487,4.8287908667433435,1.3736457804600398e-6,1.1777984113660755,1.4729276368773854
fixed,cond,NA,hour15:day5,1.3695589885709543,0.07808899002655342,5.515642318601498,3.475083914986338e-8,1.2247494663747913,1.5314902146701619
fixed,cond,NA,hour16:day5,1.3581873595563385,0.0775278783206654,5.3633661789812885,8.16851742369773e-8,1.2144272563628276,1.5189653344765646
fixed,cond,NA,hour17:day5,1.3516138664430246,0.07727083174639471,5.270298637242629,1.3620197303819039e-7,1.2083424531229952,1.5118727635857627
fixed,cond,NA,hour18:day5,1.3843724233509416,0.07950587264221498,5.663265394015035,1.4851918165127301e-8,1.2369940083909916,1.5493098539963108
fixed,cond,NA,hour19:day5,1.4287280645589935,0.08511515339784981,5.988923553036708,2.112344150691352e-9,1.271276534577325,1.605680453416981
fixed,cond,NA,hour20:day5,1.576523802479311,0.09476912346913734,7.5728123491336445,3.652296970367161e-14,1.401304439004035,1.7736526272266155
fixed,cond,NA,hour21:day5,1.7934287795784278,0.10840081605771563,9.664081398026223,4.284463135761525e-22,1.593069323734618,2.0189873343866935
fixed,cond,NA,hour22:day5,1.9227519991979936,0.11991859258968587,10.482223806677776,1.042627954825363e-25,1.701513340495884,2.172757134741268
fixed,cond,NA,hour23:day5,2.0451062011123757,0.13171291373754496,11.108786662660414,1.1369382121759452e-28,1.8025823963529546,2.320259746400712
fixed,cond,NA,hour1:day6,1.605224919046344,0.1073137528844768,7.079194960978675,1.4499428082287513e-12,1.408090930053978,1.8299578427286396
fixed,cond,NA,hour2:day6,1.452069983936314,0.10078570750514342,5.373854702117444,7.707097046395187e-8,1.2673807223789153,1.6636731181227609
fixed,cond,NA,hour3:day6,1.4511870935077726,0.10092487004780382,5.354436587927763,8.582341132628809e-8,1.2662672814668463,1.6631117388771253
fixed,cond,NA,hour4:day6,1.3638433419856468,0.09127902195747785,4.6364402130084255,3.5446065748863495e-6,1.1961770040307476,1.5550112192515995
fixed,cond,NA,hour5:day6,1.212183870212391,0.0736907553447746,3.165292090830181,0.0015492733862040291,1.0760253076576907,1.3655717247038384
fixed,cond,NA,hour6:day6,0.9832820424908869,0.05423017761845673,-0.30568638826712646,0.7598434381201148,0.8825360642823241,1.095528686265399
fixed,cond,NA,hour7:day6,0.7911222291009758,0.04290917384457986,-4.319872314582808,1.5611950590295708e-5,0.711337673422368,0.8798555239827345
fixed,cond,NA,hour8:day6,0.5669666931378248,0.030519502916533138,-10.541715785917926,5.547737729038741e-26,0.5101969280066135,0.6300532470541913
fixed,cond,NA,hour9:day6,0.6146369869979829,0.03326434035882773,-8.993361416043737,2.3978218143834287e-19,0.5527788337408288,0.6834173139905003
fixed,cond,NA,hour10:day6,0.6528243050508816,0.03541022732880539,-7.8619976973136385,3.7805498544314414e-15,0.5869833618218218,0.7260505169046562
