effect,component,group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,NA,(Intercept),0.9129742298627046,0.14772259120772183,-0.5627042840171061,0.5736362665954253,0.6648611798452416,1.2536781656998168
fixed,cond,NA,year2020,1.0892865939343224,0.08064980798159786,1.1551054985838962,0.24804722680146263,0.9421497897986273,1.259401951337957
fixed,cond,NA,year2021,1.2263828970271613,0.09795439840695529,2.5549323109799653,0.01062084495548719,1.0486689265238234,1.434213384300717
fixed,cond,NA,year2022,0.5561163287617791,0.05101314026174501,-6.396718656707111,1.5875144174262274e-10,0.46460515837345473,0.6656520392459532
fixed,cond,NA,year2023,0.3321989730036672,0.02979779458251313,-12.285818703374598,1.0794663191538262e-34,0.278642057662474,0.3960498949457527
fixed,cond,NA,year2024,0.8055947647123367,0.38462568274202386,-0.4527752614969911,0.6507105789898993,0.3160212667504817,2.053605226018973
fixed,cond,NA,hour1,0.2793156130847303,0.05198531807401157,-6.852756724479443,7.244022134340303e-12,0.19394220796078857,0.40227041103230265
fixed,cond,NA,hour2,0.23440437661203578,0.04670091246572133,-7.2814893955318105,3.301546085579962e-13,0.15862765846015486,0.34637976950708543
fixed,cond,NA,hour3,0.36977981814117067,0.06406152798305875,-5.742518992882495,9.327841270442929e-9,0.2633170865596708,0.5192869011693664
fixed,cond,NA,hour4,0.7388037759116693,0.10238759132790795,-2.18437442762123,0.028934745742358974,0.563073124527666,0.9693785682973426
fixed,cond,NA,hour5,3.1754283461900967,0.350837680664913,10.457898856379249,1.3481197452507337e-25,2.557155782609528,3.9431876815489564
fixed,cond,NA,hour6,16.354960458914146,1.6551574261092186,27.613354031828372,7.692433025706474e-168,13.412386456951133,19.94311247078762
fixed,cond,NA,hour7,31.571052994295705,3.1714836569172578,34.36589448312863,8.153818477204708e-259,25.928730363711967,38.44119527593927
fixed,cond,NA,hour8,24.119829349660833,2.508552414198595,30.604998969870252,1.0501611155372039e-205,19.671890052941652,29.573475974656798
fixed,cond,NA,hour9,18.518913758123677,1.8891350200484958,28.61249587934381,4.697375009234681e-180,15.162942624991334,22.617652474367155
fixed,cond,NA,hour10,17.79693918080499,1.8173039698706859,28.19443534348857,6.842335190630947e-175,14.568885438098299,21.740238506990085
fixed,cond,NA,hour11,17.953784518200795,1.8238889174597572,28.42659721281584,9.488511139870648e-178,14.712421307039177,21.909267808403726
fixed,cond,NA,hour12,17.437258218945214,1.7623165138332881,28.28453701131924,5.355406908823662e-176,14.303770651737949,21.257190261032918
fixed,cond,NA,hour13,17.96327449172983,1.8218910323021873,28.47802219408521,2.1926683948178464e-178,14.72495596838883,21.913765389720098
fixed,cond,NA,hour14,16.978544795037795,1.7211090803774567,27.936868478518605,9.519192073656758e-172,13.919206100108097,20.71030353914124
fixed,cond,NA,hour15,18.587229360436865,1.8786891910652495,28.914153954972793,7.926348674338704e-184,15.246850773768836,22.65943967208426
fixed,cond,NA,hour16,21.56467591203825,2.167475284507923,30.55459999640369,4.912479017625624e-205,17.708765430951264,26.26017318962604
fixed,cond,NA,hour17,43.1603545912657,4.297423445133859,37.81228123600946,0,35.508466171102306,52.4611848753917
fixed,cond,NA,hour18,47.88487705591091,4.76626151940084,38.86840848608579,0,39.39792191050945,58.200060801888455
fixed,cond,NA,hour19,17.45572223910215,1.7681053430826885,28.23223291902481,2.352308264874061e-175,14.312611247217419,21.28907392408384
fixed,cond,NA,hour20,6.385380341157816,0.6665337014432763,17.761391091351655,1.4070371454682347e-70,5.20396852339329,7.834997832511542
fixed,cond,NA,hour21,3.0312672290245843,0.3349649593222681,10.035727440448191,1.0617387919863829e-23,2.4409768762501063,3.7643048171247435
fixed,cond,NA,hour22,1.5084328711291468,0.1819626774127859,3.407695672834535,6.551391728289793e-4,1.1908177747992235,1.910762313811244
fixed,cond,NA,hour23,0.8125423412279569,0.11186705800184657,-1.507802531590932,0.13160507404461277,0.6203781932628718,1.0642299543376332
fixed,cond,NA,day2,0.7291439360962034,0.10506595386418537,-2.19219437421642,0.028365474514506248,0.5497426486709129,0.96709047557291
fixed,cond,NA,day3,0.7319796618769034,0.10353285322030115,-2.205865227810047,0.027393437529532612,0.5547574580038936,0.9658170749597481
fixed,cond,NA,day4,0.7147189391584939,0.10106049621585127,-2.3753071949756315,0.017534350301314526,0.5417217834253358,0.9429621950254259
fixed,cond,NA,day5,0.7454840299365615,0.1047873201604197,-2.089611005212592,0.036652757135320076,0.565966954872829,0.9819414969471683
fixed,cond,NA,day6,0.7748987413254765,0.10760080685429106,-1.8365748477868258,0.06627268325683432,0.5902675415310602,1.0172811768546328
fixed,cond,NA,day7,0.5535164352697284,0.08347227644770956,-3.9220800830718976,8.778780212456248e-5,0.4118757809649552,0.7438661321525386
fixed,cond,NA,week2,1.0523229540545476,0.12898442844075653,0.41608535291356985,0.6773475475173958,0.8275920243590257,1.338079110281136
fixed,cond,NA,week3,1.2096917039693051,0.16759063436688346,1.3740840097909723,0.1694156030070412,0.9220389737848851,1.5870847765200504
fixed,cond,NA,week4,1.351258845158373,0.20192606094143745,2.01449191364066,0.04395791301118646,1.0081816977884148,1.8110827350110634
fixed,cond,NA,week5,1.33227356170292,0.20123422145928174,1.899338324174806,0.05752000702772002,0.9908845532791626,1.791281171291531
fixed,cond,NA,week6,1.1601966533377253,0.17216268126244272,1.0013381643944916,0.31666334793975504,0.8674031689182995,1.5518230998563975
fixed,cond,NA,week7,1.1956127877533245,0.17539002453476163,1.2178959592696825,0.2232635119403881,0.8968582781121218,1.5938860945213542
fixed,cond,NA,week8,1.1433562734656448,0.1679347262879127,0.9120995903304536,0.36171629398929017,0.8573500366632331,1.5247722775647814
fixed,cond,NA,week9,1.1497881398339265,0.1722167127596069,0.9318769387809184,0.3514001268608647,0.8572821626660777,1.5420976010878484
fixed,cond,NA,week10,0.9924503059097769,0.15465372282474954,-0.04863202140260221,0.9612125507592826,0.7312499831406553,1.3469506084227205
fixed,cond,NA,week11,1.0302475367258648,0.17182880639030124,0.1786688175935695,0.8581977551132286,0.7429760007611916,1.428592559978087
fixed,cond,NA,week12,1.1003446036809954,0.18678571744791767,0.563312340550324,0.5732222163563476,0.7889246718641736,1.5346943631372945
fixed,cond,NA,week13,1.4583710337115945,0.25094237383213513,2.192824871884206,0.028319999231703922,1.0408820179849727,2.0433113794072004
fixed,cond,NA,week14,0.7889203006433335,0.13426288389077654,-1.393125858858828,0.16358173472509685,0.5651592970780893,1.101274001834513
fixed,cond,NA,week15,0.7276972750657801,0.12036517934060227,-1.9217621072155286,0.054635698349887844,0.5262077935059869,1.0063388088761491
fixed,cond,NA,week16,0.7826926123773886,0.13265130884946127,-1.4456820476887624,0.1482664018945666,0.561473136942252,1.091072190570621
fixed,cond,NA,week17,0.8299383115933469,0.14348941252562977,-1.0781544011873805,0.2809648574035391,0.5913984269245544,1.1646929881642827
fixed,cond,NA,week18,0.8050022231685469,0.13281654813706126,-1.3146948009899255,0.18861249456911114,0.5825834592124571,1.1123360422596194
fixed,cond,NA,week19,1.1177458480533662,0.18355986289109452,0.6778213029669048,0.49788500226598154,0.810132352740799,1.542162557283117
fixed,cond,NA,week20,1.0360075509593039,0.17406195298416324,0.21054675320949404,0.8332409655556506,0.7453334968690629,1.4400421424146046
fixed,cond,NA,week21,1.1160377527165792,0.1922549074676518,0.6372990033941611,0.5239300999970358,0.7962439502652975,1.5642696752341736
fixed,cond,NA,week22,0.9198905921827178,0.15580763064513264,-0.49298842821497096,0.6220207637805625,0.6600287314677532,1.2820634333667849
fixed,cond,NA,week23,0.9298324692277411,0.1554429705185884,-0.4351827681130048,0.6634297694102562,0.6700492294232053,1.2903356691782435
fixed,cond,NA,week24,0.9423712233983795,0.15737652155791462,-0.35542397087931943,0.7222719934856211,0.6793144955918515,1.3072936444785193
fixed,cond,NA,week25,0.906887686113651,0.15233682287653982,-0.5818434293472119,0.5606721480294299,0.6524852629448354,1.2604809977050866
fixed,cond,NA,week26,1.0876556869058076,0.18690253418187378,0.4889707436398466,0.6248624096629791,0.7766424652057278,1.523216854933597
fixed,cond,NA,week27,1.005300506668261,0.17361570621798153,0.030610880289131375,0.9755798650011326,0.7166269450425808,1.4102583159881217
fixed,cond,NA,week28,0.9858806032339107,0.16001968903439096,-0.08760950414043726,0.9301870480169921,0.7172401351753255,1.3551396752152878
fixed,cond,NA,week29,1.004941230983109,0.16044108397770457,0.03087375555141968,0.9753702199786682,0.7349274370323671,1.3741586268813757
fixed,cond,NA,week30,0.9187956317662502,0.1445033590546766,-0.5384943169810118,0.5902358275065087,0.6750662664290696,1.2505222893424537
fixed,cond,NA,week31,0.923228953911397,0.14473784601800402,-0.5095122246808224,0.6103932317557661,0.6789902848540845,1.2553223814144903
fixed,cond,NA,week32,0.885539667227973,0.14192910725820929,-0.7584381828203668,0.4481887068941618,0.6468184895939593,1.2123656247465944
fixed,cond,NA,week33,0.8828664291577581,0.1419982663188585,-0.7745777647011912,0.4385892003987737,0.6441539087274794,1.2100417635803435
fixed,cond,NA,week34,0.8911488151093607,0.14122589327360494,-0.7271996208221804,0.46710367846494844,0.6532133217779414,1.2157532374099163
fixed,cond,NA,week35,0.9524612296414465,0.15170484853337,-0.305794175756298,0.7597613632662635,0.6970609650447196,1.3014390985326463
fixed,cond,NA,week36,0.8413317802009274,0.13451168965880486,-1.0806213986207949,0.27986555987304335,0.6150035630203665,1.1509513227854598
fixed,cond,NA,week37,0.9326605177952944,0.14248638595492924,-0.4563207900997142,0.6481593159687096,0.6913246287241126,1.2582448321847948
fixed,cond,NA,week38,1.0550532545969535,0.15878552585502093,0.3560879748806038,0.7217746824529192,0.7855404268391248,1.4170338432035776
fixed,cond,NA,week39,1.1604312610766565,0.17570412585312736,0.982689245930884,0.3257604051184507,0.8624553606375783,1.561356996712818
fixed,cond,NA,week40,1.1174395153357115,0.17199848943370527,0.7214039843167198,0.47066099592792726,0.826428733048911,1.5109240766920544
fixed,cond,NA,week41,1.0563611790737233,0.16592699188160936,0.349071864850828,0.7270353582074962,0.7764450184716805,1.4371899028349906
fixed,cond,NA,week42,1.0409391055992379,0.16601604653691213,0.2515775096041962,0.8013676443320115,0.7615000116273177,1.4229208207760853
fixed,cond,NA,week43,1.0882800354234736,0.16986833338934618,0.541989537585137,0.5878257133589482,0.8014522046750121,1.4777592832021353
fixed,cond,NA,week44,1.0710329866827044,0.1650251781792722,0.4453752470375571,0.6560485973367918,0.7918617817597909,1.448626117569653
fixed,cond,NA,week45,0.9710611972581121,0.14960517689762995,-0.19060822324527785,0.8488325470992678,0.717971875761175,1.313365997547824
fixed,cond,NA,week46,0.6858529729376113,0.10570159079220567,-2.4467906955320777,0.014413451363310842,0.5070448919823843,0.9277172651286705
fixed,cond,NA,week47,0.8820858058141414,0.13377080480291573,-0.8273234723678612,0.40805374316549,0.6552751741412971,1.187402482992598
fixed,cond,NA,week48,0.8152377247699537,0.12089571546281692,-1.3774939061061928,0.1683595975676343,0.6096145116796269,1.0902177280145968
fixed,cond,NA,week49,1.0030608590773948,0.1461959242899908,0.020968701756021543,0.9832706225645451,0.7538150870155678,1.3347186920819785
fixed,cond,NA,week50,1.1847164816354256,0.16797478233846896,1.1954983685710934,0.2318923732686155,0.8972779489181344,1.5642345201405135
fixed,cond,NA,week51,1.1642100525995414,0.14386236400946675,1.2304103748548894,0.21854347021822568,0.913792716029714,1.4832521892522434
fixed,cond,NA,week52,0.9674666918891788,0.10464254668853033,-0.30578638303066497,0.7597672969515645,0.7826523181535311,1.1959228615373243
fixed,cond,NA,week53,0.85097015810511,0.1473437558856843,-0.932024888049683,0.3513236634886868,0.6060807783553553,1.1948080781417794
fixed,cond,NA,hour1:day2,1.0258901681982713,0.2877239353182242,0.09113757976831119,0.9273832725437036,0.5920666207254532,1.7775881976192476
fixed,cond,NA,hour2:day2,0.925932917629988,0.29032056494657305,-0.24543135497711005,0.8061224535202001,0.5008302142154394,1.7118611130397572
fixed,cond,NA,hour3:day2,1.5883109114937612,0.3906319344820411,1.8812225579417883,0.05994165038058415,0.9808205097858694,2.5720623971463445
fixed,cond,NA,hour4:day2,0.950689160268018,0.20339944857792092,-0.23635545291688015,0.8131568603789705,0.6250638997630031,1.4459479739492143
