effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),0.5122610261013999,0.18247258685570458,-1.877882847879701,0.06039719329099418,0.2548500183759744,1.029669766298897
fixed,cond,year2020,0.33532194043953334,0.060165210676866226,-6.08980294629444,1.1304974914972657e-9,0.23590380845797584,0.4766383572826645
fixed,cond,year2021,0.2300129373956972,0.052177726086676916,-6.4784645573101995,9.266069069126759e-11,0.14745510645352103,0.35879361957582173
fixed,cond,year2022,0.2663969984585819,0.06592759983971956,-5.3449742009934935,9.042993278678434e-8,0.16401177232336733,0.43269674964442
fixed,cond,year2023,0.37049301326960343,0.08791715564613348,-4.184282082508587,2.8606871407161924e-5,0.2326975538340684,0.5898861875422692
fixed,cond,year2024,0.8459190841719064,1.1262249956423969,-0.12568444872487128,0.8999817123610104,0.062240197065337365,11.49705705807855
fixed,cond,hour1,0.8956875039953501,0.07906981708967961,-1.24791289990842,0.21206295601148029,0.7533795814523865,1.0648763579002345
fixed,cond,hour2,0.923624935314821,0.08122647427461172,-0.9034156224934357,0.36630535167935496,0.7773888640888271,1.097369747037991
fixed,cond,hour3,0.944839944453453,0.08343133187535307,-0.6425639929793068,0.5205070534026393,0.7946856650956133,1.1233655769132258
fixed,cond,hour4,0.8084894410998353,0.07249690621978137,-2.370789145510076,0.017750154049796345,0.6781838915040959,0.9638317638601364
fixed,cond,hour5,0.8866800508290549,0.0787500193461372,-1.3541832788573454,0.1756779123021764,0.7450199854617511,1.055275734718634
fixed,cond,hour6,11.335474984300411,0.8101489660367258,33.97130947992636,5.911634215986007e-253,9.853809356740157,13.039930900612488
fixed,cond,hour7,10.99031639797374,0.790326509473033,33.33299349457537,1.2849411066524848e-243,9.545513510063431,12.653803737245752
fixed,cond,hour8,11.037684500429084,0.7934334706979249,33.4053974818149,1.1446160672669149e-244,9.587164105103936,12.70766597873852
fixed,cond,hour9,11.708692232878217,0.8377028663225342,34.388403558274234,3.7585560208467526e-259,10.17674401464701,13.471251080596026
fixed,cond,hour10,13.175412467744344,0.9359932636968719,36.29391116918323,2.018417396948815e-288,11.462889070065037,15.143782046056929
fixed,cond,hour11,14.088484824760089,0.9998871398704979,37.27328967305038,4.446067151162417e-304,12.258938357087125,16.191076166293563
fixed,cond,hour12,14.521685308585083,1.031387448206755,37.672405979945104,0,12.634595007732452,16.690629503558785
fixed,cond,hour13,13.474658143110075,0.959101837292591,36.5394313146569,2.6245142242475146e-292,11.72008514644035,15.491902132539401
fixed,cond,hour14,12.33878762749448,0.8793561144272264,35.257912626027725,2.5951901196553105e-272,10.730238503000955,14.188471213741606
fixed,cond,hour15,11.70438204295567,0.8339259664969263,34.526266711029415,3.2375403822568566e-261,10.178908200659166,13.458472785774
fixed,cond,hour16,11.038043052834388,0.7881212540364998,33.63210912519253,5.694872628432811e-248,9.596567213999357,12.69603929397682
fixed,cond,hour17,12.570627563195393,0.8949853288590984,35.55457257877423,7.061132886859097e-277,10.933377547175697,14.453052284231012
fixed,cond,hour18,11.271895641835702,0.8077545254150204,33.80241526036235,1.817455841460288e-250,9.794878767376714,12.971638994002886
fixed,cond,hour19,0.6648964336126907,0.06178076046332543,-4.392308915875443,1.1215318910955558e-5,0.554194445951752,0.7977114723184416
fixed,cond,hour20,0.7800768115806074,0.07103207726602115,-2.7275301111416184,0.006381043341734035,0.6525725921140098,0.932493701573438
fixed,cond,hour21,0.8614134235654667,0.07804096444114313,-1.6466515796787715,0.09962968204121403,0.721266614684174,1.028791671750532
fixed,cond,hour22,0.8354869850898625,0.0748736199367725,-2.00565774217559,0.0448927766976078,0.7009027784829376,0.9959134471765272
fixed,cond,hour23,0.8414864512755088,0.07508527187416104,-1.9341775516040054,0.053091301448404855,0.7064720502880919,1.002303555238305
fixed,cond,day2,0.9824568723945638,0.03160474990335924,-0.5501811964655466,0.5821950993411191,0.9224250965871228,1.0463955389836288
fixed,cond,day3,1.059528922373262,0.0341498935734044,1.794050115149556,0.07280517021229704,0.9946666690947856,1.1286208457825269
fixed,cond,day4,1.0223973466562266,0.033197123940663445,0.6821770279327808,0.4951270186086633,0.9593593173046192,1.0895775082338477
fixed,cond,day5,1.0789905060050056,0.03499404418629867,2.3441477706587115,0.01907061398481079,1.0125378766567226,1.1498044062243409
fixed,cond,day6,1.2342124221150037,0.03985941716307172,6.5158776770730285,7.226584928016134e-11,1.1585105575968897,1.3148609591117928
fixed,cond,day7,1.1472677895931929,0.03749738033794359,4.203371304471379,2.629686918885438e-5,1.0760787869048325,1.2231663676076687
fixed,cond,week2,0.785318114503128,0.2744226070332254,-0.6915793312983661,0.48920154520556586,0.3959137775240757,1.5577243732803536
fixed,cond,week3,1.0866845560573,0.46377577963973854,0.19478717734787848,0.8455595610098396,0.4707900477967389,2.508301375315587
fixed,cond,week4,0.6947619812654247,0.32193723394202933,-0.7859375554224876,0.43190407126982466,0.2801613368035843,1.722915146390331
fixed,cond,week5,1.7738204303759895,0.8030002925908528,1.2660515132179462,0.20549464014728516,0.7304233644811426,4.307692048507154
fixed,cond,week6,1.278010015542497,0.5572974525225953,0.5625383964159378,0.5737492507651496,0.5436929658517412,3.0041028713112286
fixed,cond,week7,1.4622917119029357,0.626583325831683,0.8868381109114332,0.3751660658780416,0.6313921900217876,3.3866384229843445
fixed,cond,week8,0.8274149347671904,0.3559839012330691,-0.440337078863924,0.659692989399894,0.3560455753576894,1.9228310128219337
fixed,cond,week9,0.8293308717295027,0.36911523882971947,-0.42045874475983386,0.6741503613168262,0.34663984606784,1.9841622439129847
fixed,cond,week10,1.0614218707030427,0.4760407677327149,0.13291029187019063,0.8942643273856636,0.44068645933804296,2.5565033000992186
fixed,cond,week11,1.3787543997984124,0.6033824098299145,0.7339110263741524,0.46300296640376537,0.5847587640519386,3.2508511403766414
fixed,cond,week12,0.8175858218003758,0.3556619576219991,-0.4629713445219959,0.6433849071284959,0.3485363321467125,1.9178677066229661
fixed,cond,week13,1.2273603249200895,0.5310902172980431,0.47344901003775786,0.6358928711352616,0.5255926256519742,2.8661234835996967
fixed,cond,week14,1.092306322030832,0.473286619868403,0.2037691298448784,0.8385339174983436,0.46722533585674453,2.5536566825099336
fixed,cond,week15,1.3510028924589585,0.5769429503963094,0.7044811571823695,0.4811331805014669,0.5849953929819032,3.1200396401906962
fixed,cond,week16,1.7171228376202905,0.7408991317376928,1.2530216743162625,0.2101978188865894,0.7371017054517097,4.000141117120677
fixed,cond,week17,1.9767804784226373,0.8693901449550238,1.5494949104867428,0.12126279404187042,0.8348320326575392,4.6807751823243855
fixed,cond,week18,2.8303733184710445,1.2235643363255668,2.4066938731083063,0.01609765721465591,1.2130288043458979,6.604140885370462
fixed,cond,week19,2.2013873968870667,0.9468965082231905,1.8345066385490576,0.06657882327378002,0.9474664499409375,5.1148053542954575
fixed,cond,week20,1.4830574454057388,0.6556694356515937,0.8914271532877729,0.3727000559898543,0.6234996033472089,3.527603505384398
fixed,cond,week21,0.9719068928906892,0.44333707985284027,-0.062468827784820116,0.9501894852645177,0.3975095300219698,2.3763027980643043
fixed,cond,week22,0.8103808880450336,0.3654436643412993,-0.466236893750919,0.6410459438895946,0.33483999770493506,1.9612865494264047
fixed,cond,week23,1.018619081509933,0.45489532677852035,0.041309175158044685,0.9670494185969994,0.4245040846980289,2.4442281490747626
fixed,cond,week24,0.9445079930814355,0.42845276119997827,-0.12585524672015033,0.8998465088458599,0.3882210202487205,2.297905838337102
fixed,cond,week25,0.5492712784025939,0.25002648025959345,-1.3162723082952195,0.18808266178389804,0.22507266120325722,1.3404512821109067
fixed,cond,week26,0.8473756733922442,0.3860898985799862,-0.3634771565917778,0.7162484741593574,0.3469308433609159,2.0697079709052235
fixed,cond,week27,0.8638801270631532,0.4049717293219824,-0.312130504268653,0.7549413447379494,0.3446872745857139,2.1651187292354455
fixed,cond,week28,0.20378052432200014,0.09082328544543546,-3.5690854814304322,3.5822953594274906e-4,0.085072505679968,0.48813070405104475
fixed,cond,week29,0.6969244690423255,0.2985069595106685,-0.8430096940727202,0.3992230221740265,0.30102234663288235,1.613513817106332
fixed,cond,week30,2.2774953722848252,0.9645904520794245,1.943366225269386,0.05197192505636521,0.9929949806731222,5.22357642458846
fixed,cond,week31,1.3202684622197973,0.5659349361976269,0.648160931580766,0.5168808677847845,0.5698932441880351,3.0586584945672626
fixed,cond,week32,0.8790016679255367,0.37743426959223764,-0.30035299250482433,0.7639079158033059,0.37887200563501394,2.0393270569591815
fixed,cond,week33,0.9797716681088001,0.4150350476067351,-0.04824254157250152,0.9615229463663811,0.4271226759746241,2.247486672156298
fixed,cond,week34,1.5565703597606078,0.6598493498737302,1.0438123511827437,0.29657221604020756,0.6781627586449575,3.5727577989191075
fixed,cond,week35,0.7699506686786124,0.3401506680067026,-0.5917592513781456,0.5540118134460035,0.3239045320559101,1.8302430918018566
fixed,cond,week36,0.36525831047583984,0.158028497722291,-2.3278717856331945,0.019918912832433633,0.15643320653656806,0.8528472715316875
fixed,cond,week37,0.48437980836999395,0.2012858205946165,-1.7443857568622592,0.08109184693069742,0.21451915719962358,1.0937195624828033
fixed,cond,week38,1.2087602223482727,0.4963266249159861,0.46174263976433055,0.644265889357891,0.5405426809833918,2.703026655496124
fixed,cond,week39,1.8606066383871689,0.7620937566698801,1.5158967776357615,0.1295454552542912,0.8336952351798628,4.152425150976824
fixed,cond,week40,1.6959168980920873,0.6989939110027167,1.2815894515680002,0.19998670245500247,0.7560855344120877,3.803979833406935
fixed,cond,week41,0.7733496061350382,0.3237490707328318,-0.6139614724864811,0.539240786861532,0.34043599121471796,1.7567755135854823
fixed,cond,week42,0.6997993520909522,0.2948343027564601,-0.8472606867295148,0.3968498341497812,0.3064443217821838,1.5980688770438432
fixed,cond,week43,0.7874534871424341,0.3311986183254675,-0.5681266989044679,0.5699489398277195,0.3453140184590149,1.7957075625830028
fixed,cond,week44,0.81805711268657,0.3411670070531195,-0.48153772881118406,0.6301343716730209,0.361238378013867,1.8525646231071218
fixed,cond,week45,0.6805751233202058,0.2820000760596767,-0.9287122458810813,0.3530382326992908,0.30211757582285903,1.5331200021076947
fixed,cond,week46,1.590963530438961,0.6568445667921733,1.1246918484596333,0.2607196371378489,0.7083265094940446,3.5734437738251614
fixed,cond,week47,0.9747346489800095,0.4011046240215932,-0.0621869160640555,0.950413981791543,0.4351267871462778,2.1835190661400996
fixed,cond,week48,0.503931137473779,0.19977573879373364,-1.7286978801744748,0.0838631809526955,0.231699688951267,1.096016108027788
fixed,cond,week49,0.7583425064489596,0.2945541854943488,-0.7121705294757968,0.47635918386442444,0.3541955131466716,1.623632529893595
fixed,cond,week50,0.5002148260091852,0.18165520442598193,-1.9075017710871507,0.05645564191044527,0.2454929315619981,1.0192345277208474
fixed,cond,week51,0.4165560213253996,0.12760637329893484,-2.8587318583330776,0.004253381491821128,0.22851735735771112,0.7593248972804626
fixed,cond,week52,0.9418962268953429,0.25325830695372126,-0.22262673936920346,0.8238260236678373,0.5560717817789583,1.5954208275080892
fixed,cond,week53,0.9546622676012995,0.7301087791828386,-0.060667786328146664,0.9516237871919347,0.2132386412268168,4.273991054990087
fixed,zi,(Intercept),0.08430336087179392,0.006395016825850661,-32.60512618314403,3.46946580768861e-233,0.0726566088418982,0.09781707084272223
