effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),0.13927010429344958,0.03864534467874638,-7.1043157866198055,1.2092008700184389e-12,0.08084671238914526,0.23991281001690448
fixed,cond,year2020,0.4460405241058982,0.0874236209934029,-4.119124699039878,3.8031430386697054e-5,0.30376618642556363,0.6549515977592739
fixed,cond,year2021,0.8368296986164991,0.16505140348453357,-0.9031635023229148,0.36643912523283845,0.5685269578626881,1.2317515199617233
fixed,cond,year2022,1.8431142359936712,0.35216209666185444,3.2001867501265013,0.0013733856843063446,1.2674008045459186,2.6803439564957734
fixed,cond,year2023,0.8998852801552731,0.17392312741191984,-0.5457991188151164,0.5852040290660356,0.616131269992064,1.3143197835918388
fixed,cond,year2024,0.4270600078527539,0.14819201596610523,-2.451925503524791,0.014209407636185946,0.21633042162724378,0.8430633515865434
fixed,cond,hour1,0.7835892923578446,0.08817173047741558,-2.1672946828967836,0.03021239167831972,0.6285051440501462,0.9769405786261596
fixed,cond,hour2,0.6710127155601486,0.07833432055428113,-3.417557681567748,6.318570333008834e-4,0.5337785360317561,0.8435297301212908
fixed,cond,hour3,0.7980544602926191,0.08989413064357533,-2.0026210522015218,0.045217978467979994,0.6399585211431172,0.9952065650369116
fixed,cond,hour4,1.059383445871318,0.11418761990992375,0.5351958639709363,0.5925144260335011,0.8576396223284369,1.3085837642846223
fixed,cond,hour5,1.3985633159134956,0.1480594225380529,3.1686046875652654,0.001531725747416422,1.136499807468952,1.7210555917075132
fixed,cond,hour6,2.8698892032274577,0.28851797295990744,10.486861131735221,9.92716233045455e-26,2.3566303318363686,3.4949325431042664
fixed,cond,hour7,5.853147473732152,0.5537711200242262,18.67629331563774,7.719721096140308e-78,4.862466083471573,7.045670810067122
fixed,cond,hour8,12.053151261002954,1.101001634067712,27.25175293954828,1.5842320951642172e-163,10.07736851786035,14.41630868843754
fixed,cond,hour9,14.024317475042183,1.2727186336951726,29.099374698341904,3.6558837438752254e-186,11.73909120714335,16.754404337628028
fixed,cond,hour10,14.519250582571706,1.3201230961189063,29.425966264801648,2.556404931493641e-190,12.149293715060468,17.35151379361147
fixed,cond,hour11,14.653211762192443,1.3421822565491668,29.30964451421283,7.815298205060257e-189,12.245197150933443,17.534761776480444
fixed,cond,hour12,13.551518565919713,1.2311135110504492,28.69111094956592,4.925315007145721e-181,11.34119817268557,16.192614981789024
fixed,cond,hour13,12.55014500410137,1.1404651724858554,27.838207552283635,1.4964249575583906e-170,10.502623270673386,14.996837986541617
fixed,cond,hour14,10.083650306754366,0.9244144900129346,25.20780703353379,3.28916131370614e-140,8.425277719309078,12.068445325651034
fixed,cond,hour15,8.798004651156665,0.812179675788721,23.555724439349405,1.0967486456418505e-122,7.341863447412982,10.542948176058642
fixed,cond,hour16,9.30707906462693,0.8588385640129219,24.17451074708059,4.125544589016411e-129,7.767231232862537,11.152200587093027
fixed,cond,hour17,10.647589502686078,0.9779142975950719,25.753893273802863,2.9154814760346006e-146,8.893521877036546,12.74761155200393
fixed,cond,hour18,9.2564189240945,0.8528670070801074,24.1520290045969,7.108972319964198e-129,7.727074123845879,11.088452100377928
fixed,cond,hour19,7.161440440138307,0.6720484146978818,20.978856971059784,1.0232340612327645e-97,5.9582866325931425,8.60754648779422
fixed,cond,hour20,5.025409991254412,0.4779602032083556,16.975387824986,1.2492626903238992e-64,4.1707564299530935,6.055195503345107
fixed,cond,hour21,1.5956867248067346,0.16580214416054395,4.497354961656295,6.880406585209553e-6,1.301674211273622,1.9561086035753144
fixed,cond,hour22,1.20409430744634,0.12797425413210659,1.7474892463619103,0.080552508644581175,0.9776707088450671,1.48295646796803
fixed,cond,hour23,1.2617010212221353,0.13290919090851372,2.206740265744544,0.02733221041712199,1.0263365633891588,1.5510403933152856
fixed,cond,day2,1.026496955430766,0.04015680759041916,0.6685028334048816,0.5038126738692916,0.9507327550436879,1.1082988294225884
fixed,cond,day3,0.9857186010992933,0.038985818535664143,-0.3636945764122905,0.7160860938056456,0.9121943365303777,1.0651690343188076
fixed,cond,day4,0.9781798788623574,0.03874527710296117,-0.556979153987948,0.5775416720059506,0.9051134204274104,1.057144722215412
fixed,cond,day5,0.908088728302792,0.037390549326759545,-2.341546988016425,0.0192040084558369,0.8376837008322711,0.9844111060669858
fixed,cond,day6,0.7778335012132298,0.031570760678159795,-6.190064858297498,6.013946457784984e-10,0.7183531761808579,0.8422388536322223
fixed,cond,day7,0.191437432171143,0.009888626285196657,-32.004775256345965,9.357479296031912e-225,0.17300488845814171,0.2118338433260398
fixed,cond,week2,1.530312500625074,0.28744930184114703,2.265112699763802,0.02350576449581526,1.0589927470808718,2.2113998004469124
fixed,cond,week3,1.1213816826699425,0.27278083092585653,0.4709540841309419,0.6376735244494123,0.696137592564427,1.8063912819236112
fixed,cond,week4,1.5273847639903255,0.40435521597350654,1.5999161986771848,0.10961717527083296,0.9090838359902322,2.5662146052004475
fixed,cond,week5,0.8994192452713319,0.2500366786236883,-0.3813194260615705,0.7029662407239369,0.5215907949342786,1.550937989360763
fixed,cond,week6,0.9289415297317939,0.26424041899408485,-0.25912689047418364,0.7955373376075634,0.5319384094937468,1.6222411284075353
fixed,cond,week7,1.1976699089036893,0.3473792323094086,0.6218944450658799,0.5340112780138272,0.678343441887573,2.1145825582126103
fixed,cond,week8,1.1659167849224592,0.34568879321543866,0.5177408924828028,0.6046390630747169,0.652064169829923,2.0847057885706013
fixed,cond,week9,1.5427674871586199,0.46376648675392146,1.442341922168487,0.14920593918671224,0.8559008476459288,2.7808495878699504
