effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,hour6:day5,1.7554190903943572,19.145835879520245,0.05159282236780243,0.9588531386454975,9.132250177590327e-10,3374301101.039304
fixed,cond,hour7:day5,13.526200296706925,146.56932200157001,0.2403690432549821,0.8100441746856197,8.083373922706906e-9,22633877415.059204
fixed,cond,hour8:day5,8.589521593185577,92.83169640551668,0.19898522382842948,0.8422743031436967,5.427058680201079e-9,13594819136.370102
fixed,cond,hour9:day5,4.439411237533703,47.97381637565629,0.13793022041069505,0.890295566238533,2.8115544890172935e-9,7009777762.7739
fixed,cond,hour10:day5,19.87561866027181,215.55168953239428,0.2756556380458955,0.7828125715747665,1.1668472380737122e-8,33855350061.13527
fixed,cond,hour11:day5,3.4153323532954736,36.90814166392378,0.1136596563212467,0.9095075947965111,2.161900092512426e-9,5395482947.554275
fixed,cond,hour12:day5,3.8103348365250405,41.203535847123625,0.1237066150797673,0.9015475738208912,2.378964736998855e-9,6102928446.409889
fixed,cond,hour13:day5,4.0202894817801855,43.41958075797332,0.12882771767698034,0.8974939727463092,2.5774156430592328e-9,6270904563.195816
fixed,cond,hour14:day5,12.110055678950014,130.83285190245834,0.23085116824302054,0.8174304281462952,7.710084766189158e-9,19020990429.36409
fixed,cond,hour15:day5,5.019270427137087,54.25625231122749,0.14924568667593016,0.8813597709032275,3.1586494650501582e-09,7975901061.352133
fixed,cond,hour16:day5,25.041490700276515,271.04759857048947,0.29753805077014317,0.7660557622715076,1.5321650532765358e-8,40927461121.17843
fixed,cond,hour17:day5,25.815275532594683,279.7941701635021,0.299951185895036,0.7642143901044263,1.5356194451954117e-8,43398021098.83916
fixed,cond,hour18:day5,20.65542925628311,224.73840341414783,0.27829773909564304,0.7807838115349303,1.1315121988014082e-8,37705891126.34009
fixed,cond,hour19:day5,0.2552570308523785,26.217241928338915,-0.01329466552069257,0.9893927041108761,9.566649408231133e-89,6810759861599226e71
fixed,cond,hour20:day5,0.019392879593280322,0.5483566654974572,-0.13944063556546066,0.8891019634578463,1.6554244268003423e-26,22718269274688437e6
fixed,cond,hour21:day5,0.026751150650632903,0.7227906591939918,-0.13402313851638417,0.8933842776072682,2.6834034702620265e-25,266685226080809e7
fixed,cond,hour22:day5,0.007212267088054386,0.23930100445004912,-0.14864416882548143,0.8818344184626146,4.1251781552504875e-31,12609587899428255e10
fixed,cond,hour23:day5,0.5580058091341487,54.71590885587148,-0.005949507763525098,0.9952530076157219,1.91020960746903e-84,16300330697216711e67
fixed,cond,hour1:day6,0.2427456392616531,6.244740246803368,-0.05503271128592134,0.9561124034339541,3.073340338542247e-23,19173094707922228e5
fixed,cond,hour2:day6,0.3715150499688235,2.0988901845436856,-0.17526478427417924,0.8608715815111192,5.768685219219792e-6,23926.324129019664
fixed,cond,hour3:day6,0.21394045995349212,5.133122927819089,-0.06427052328193075,0.9487548239276915,8.076393390984478e-22,5667197991643717e4
fixed,cond,hour4:day6,0.3060796980964092,10.985653271128502,-0.032985816397295614,0.9736858983624439,8.60897832767904e-32,10882218309875245e14
fixed,cond,hour5:day6,0.34557611686351813,11.416939731835924,-0.03216179363259049,0.9743430246702318,2.612460049159826e-29,4571279571715373e12
fixed,cond,hour6:day6,0.42579333956203885,2.338898811481947,-0.1554333386331424,0.8764797031098103,8.984973629137442e-6,20178.130231507297
fixed,cond,hour7:day6,0.0036545243183749945,0.04660690878461229,-0.44002962535691037,0.6599156507107535,5.096599684289301e-14,262048205.09571898
fixed,cond,hour8:day6,2.1993904698853434e-4,0.00490387107515626,-0.37773461814159087,0.7056277482532164,2.309333680061081e-23,2094681457594517
fixed,cond,hour9:day6,0.2765215478971097,1.4999612640734863,-0.2369789161888952,0.8126731468683879,6.675413351459179e-6,11454.596505952564
fixed,cond,hour10:day6,0.43885767483795074,2.4411067818977252,-0.14806171523397282,0.8822940631842784,8.083339586006977e-6,23826.298117868795
fixed,cond,hour11:day6,0.03396449689337048,0.18911346437530088,-0.6074811043902002,0.5435316787805189,6.188086901110555e-7,1864.2062848418361
fixed,cond,hour12:day6,0.3937424168640848,2.138909261960284,-0.171578529787241,0.8637688878624761,9.359836386328491e-6,16563.65393997924
fixed,cond,hour13:day6,0.3989827914284255,2.155322366349695,-0.17009063412923914,0.8649388590731549,1.0062976581378396e-5,15819.103479838739
fixed,cond,hour14:day6,0.5186711528356713,2.810219460787023,-0.12116489379882735,0.9035604298960265,1.267608238704254e-5,21222.62672092407
