effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),2.4631971841756597,0.2265338051285405,9.801954998028965,1.104273482114854e-22,2.056915254096077,2.9497279268305228
fixed,cond,year2020,0.6412711116004157,0.04191701505807274,-6.797207600546832,1.0666634206404728e-11,0.5641602078222437,0.7289217368957068
fixed,cond,year2021,0.4819014189981966,0.03711272722364796,-9.479109545931028,2.5646216921208278e-21,0.414385477358434,0.5604177518788929
fixed,cond,year2022,0.5367155053904459,0.04127261671627479,-8.092318038045528,5.853981584851803e-16,0.46162361857300177,0.6240225199416806
fixed,cond,year2023,0.4391593055802006,0.035034587320166774,-10.314982066227218,6.029256378451837e-25,0.37559190154420746,0.5134852345983933
fixed,cond,year2024,0.3684232810052223,0.048471353469525635,-7.589617641247712,3.2085085776603566e-14,0.284681552205851,0.47679841891723135
fixed,cond,hour1,0.7526610719689434,0.02620192476091601,-8.16204579336855,3.2939726348467836e-16,0.7030190628633937,0.805808432775766
fixed,cond,hour2,0.6726884469289882,0.02411606119990729,-11.059135922876607,1.9799570354166e-28,0.6270442148854011,0.7216552451798557
fixed,cond,hour3,0.7048949097550273,0.025080407396141993,-9.82864289791646,8.475314176461688e-23,0.6574130576120176,0.7558061526848888
fixed,cond,hour4,0.875413916405111,0.02963955738477826,-3.92992457942647,8.497251032703103e-5,0.8192070208997656,0.935477242607155
fixed,cond,hour5,1.6734361886764193,0.05030705382472224,17.127167479888183,9.307732068924125e-66,1.577684745204908,1.77499889384311
fixed,cond,hour6,11.904321562029095,0.30973423579855713,95.19719945173942,0,11.312472712365661,12.527134911652384
fixed,cond,hour7,17.397872468570075,0.44874220343820326,110.74148269537913,0,16.54021522777784,18.30000167859328
fixed,cond,hour8,17.80430429762475,0.463472319771831,110.61379093842801,0,16.918699459732316,18.736265885973395
fixed,cond,hour9,18.701831002941212,0.4820476669297506,113.62067878639633,0,17.780503115653918,19.670899107160047
fixed,cond,hour10,18.13578353541211,0.46774459613111286,112.35929045210862,0,17.241806565507833,19.07611265639074
fixed,cond,hour11,17.760903282535345,0.4580974081888594,111.5442058146862,0,16.88536553006739,18.68183930338142
fixed,cond,hour12,17.480798472572694,0.4495726435726073,111.24868586481408,0,16.621491555145685,18.384530306734046
fixed,cond,hour13,17.510561069590388,0.45172795712666736,110.97233807158878,0,16.647201109466316,18.418696750019873
fixed,cond,hour14,17.70669408612778,0.4568495041774696,111.3890348927572,0,16.833548588956802,18.625129086887448
fixed,cond,hour15,17.629514433192618,0.45401405842026277,111.42651491702394,0,16.761747756432097,18.542205960048616
fixed,cond,hour16,17.207920433883206,0.4436845964538522,110.35518692096336,0,16.35992195491726,18.099873977079294
fixed,cond,hour17,16.94501528838564,0.4380990153797316,109.45915432900034,0,16.107749616947185,17.82580124175297
fixed,cond,hour18,11.993872090213817,0.3125529869294665,95.3359187558179,0,11.396660739658282,12.622378695175868
fixed,cond,hour19,3.2685371643487353,0.0909382468360608,42.56809124767834,0,3.0950739936634295,3.4517220643515962
fixed,cond,hour20,2.595058109731406,0.07428719679994232,33.31220775938103,2.5701654980112187e-243,2.453467124898558,2.744820390923795
fixed,cond,hour21,1.9549135101314432,0.05787214508459732,22.644198799599874,1.5913934394532282e-113,1.8447140806885796,2.0716960270980924
fixed,cond,hour22,1.5631819597601115,0.04761774543044459,14.664912207634028,1.0815696293783649e-48,1.4725843488806487,1.6593533953942008
fixed,cond,hour23,1.1444645630950356,0.03685249044431429,4.19050368586519,2.7833589296948593e-5,1.074467085331149,1.2190221125076464
fixed,cond,day2,1.0673442671775382,0.010500436909645005,6.624737316667674,3.478662273505685e-11,1.0469609357243848,1.088124442664649
fixed,cond,day3,1.0654458319842561,0.010555800560492922,6.398582673873047,1.5682582332326944e-10,1.0449564201281263,1.0863369983921776
fixed,cond,day4,1.074353320662311,0.010727523399637296,7.182595204911118,6.840039729425546e-13,1.0535321652087521,1.0955859685493594
fixed,cond,day5,1.104543681309994,0.011278263257609427,9.737962918908929,2.076755807690809e-22,1.0826584144697882,1.1268713452149304
fixed,cond,day6,0.8577891004068261,0.008732849060228587,-15.067509497548293,2.6491244740969478e-51,0.8408426651069412,0.8750770760225045
fixed,cond,day7,0.5962414000916693,0.006322823457407833,-48.76337128206127,0,0.5839767914742439,0.6087635885080432
fixed,cond,week2,0.9990745366231205,0.03878440006620365,-0.023850697752218545,0.9809717005759263,0.9258784333901171,1.0780572197518012
fixed,cond,week3,0.9500709654075877,0.04979636933801334,-0.9772058145306176,0.3284672699854301,0.8573176225759835,1.0528593085469975
fixed,cond,week4,0.9523014873196889,0.06361603671204202,-0.7316143861924624,0.46440396493375774,0.8354340002306506,1.085517374802697
fixed,cond,week5,0.9227823191404856,0.0679992450544321,-1.090549641798126,0.2754710985345185,0.7986835905980196,1.0661633950444709
fixed,cond,week6,1.0476830868069091,0.08139579604403605,0.5995675095725225,0.5487945057936876,0.8997027155237566,1.2200028203118949
fixed,cond,week7,1.0559252153643806,0.08417329985703141,0.682647192055133,0.4948298061212755,0.9031906883426959,1.2344879933253472
fixed,cond,week8,1.0401468042199604,0.08463140587288162,0.4837697495876438,0.6285492858940713,0.8868225732269531,1.2199795167506617
fixed,cond,week9,1.1853833152235504,0.09873361785854343,2.0417932054004435,0.04117204853542656,1.0068390459604246,1.3955891059727594
fixed,cond,week10,0.9598053629467086,0.08194266302704609,-0.48052851998049995,0.6308516286256487,0.81191857799477,1.1346289636781746
fixed,cond,week11,0.9953994602457601,0.0874362802180309,-0.05249469664043729,0.9581345209781761,0.8379681701493215,1.1824077820056
fixed,cond,week12,1.0608297254022876,0.09439218191280553,0.6636507239334268,0.5069138843627204,0.891058312399101,1.2629473185286322
fixed,cond,week13,1.1362329446633315,0.10216049758151088,1.4204884215296343,0.1554655370469347,0.9526524813141098,1.3551901977491692
fixed,cond,week14,0.7483585829009115,0.06803918363273274,-3.188294687037327,0.0014311460301213853,0.6262104277880781,0.8943328691916785
