effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),11.999926520964962,1.4492668620008886,20.57497105049026,4.600048049201124e-94,9.47057704443936,15.204800703575577
fixed,cond,year2020,0.5208610652811789,0.03963100538501925,-8.57265808231729,1.0112340213896733e-17,0.448700047247553,0.6046271913498757
fixed,cond,year2021,0.6043644697467598,0.04839033055816497,-6.289367080219674,3.187629064495604e-10,0.5165885928764075,0.7070547381979626
fixed,cond,year2022,0.6330542613834238,0.05250257661595207,-5.512717322342114,3.533354855968968e-8,0.5380792428101926,0.7447930824513882
fixed,cond,year2023,0.9231329456750209,0.07612808599441134,-0.9698659207299022,0.3321133289965288,0.7853588428275169,1.085076513969804
fixed,cond,year2024,0.7763188712614427,0.12246115935144504,-1.605061325021914,0.10848030946082732,0.5698578637305762,1.0575812465432224
fixed,cond,hour1,0.9808806796626364,0.027773260769483988,-0.6817841874980622,0.4953754243294061,0.9279289721956248,1.0368540443983476
fixed,cond,hour2,0.997162756806381,0.028583344966041313,-0.09912116340810864,0.9210420688637344,0.9426850836498013,1.054788689041236
fixed,cond,hour3,0.98754121248751,0.028384550636154273,-0.43618278983520803,0.6627041135559191,0.9334465211719568,1.0447707760878204
fixed,cond,hour4,0.965852530289035,0.02757511861860195,-1.216955523392378,0.22362113853646243,0.9132906098114854,1.0214395070352114
fixed,cond,hour5,0.9241597530565538,0.025978016481413166,-2.805787122464008,0.005019384062856585,0.8746209601965941,0.9765044379654195
fixed,cond,hour6,3.1187562549611525,0.08226091274293305,43.12352217039381,0,2.961624396461343,3.2842248968103647
fixed,cond,hour7,6.349947851863811,0.16707778526756759,70.25194583320389,0,6.030781827724231,6.686005044325344
fixed,cond,hour8,12.16404177424936,0.31932072338922346,95.17599079677069,0,11.55401265537639,12.806279229478944
fixed,cond,hour9,19.242020878974678,0.5050843172213042,112.65547191476603,0,18.27710764347711,20.257875301130447
fixed,cond,hour10,24.43707544794683,0.6374530027744261,122.5241269400153,0,23.219091516818725,25.71895011551533
fixed,cond,hour11,28.33938469640472,0.7400697569819231,128.06098055489056,0,26.925370439390054,29.827657405073435
fixed,cond,hour12,30.716434706428075,0.8017879525312376,131.2037416127568,0,29.184481264328635,32.32880353530462
fixed,cond,hour13,31.99255044252664,0.8354320574168097,132.71011211052735,0,30.39633034718405,33.67259376796554
fixed,cond,hour14,32.277304589038046,0.8422222312372847,133.15145559270528,0,30.668079554455456,33.970969381490995
fixed,cond,hour15,31.460434797070832,0.8199442997275597,132.32431511210584,0,29.893729369028982,33.10924995013077
fixed,cond,hour16,28.249234818373964,0.736637323942024,128.12623715198455,0,26.841726543057458,29.730549059260774
fixed,cond,hour17,19.806500330581194,0.5168781069489157,114.42235778311345,0,18.81890978204187,20.8459182752269
fixed,cond,hour18,10.735736069637973,0.2805907150550928,90.81593061064983,0,10.19963668536493,11.30001317814607
fixed,cond,hour19,2.894213602512654,0.07697698730179386,39.95635299247381,0,2.7472064281880457,3.049087353255097
fixed,cond,hour20,2.574957732062553,0.0685507083678671,35.52815662500244,1.8069160074077064e-276,2.4440458913544076,2.712881679252913
fixed,cond,hour21,2.124323826240135,0.05663321526188757,28.262201355956762,1.0078444575028655e-175,2.0161748409571585,2.238273996410522
fixed,cond,hour22,1.456304167187182,0.039015508734512254,14.031020613383639,1.0069196440576829e-44,1.3818081447609802,1.534816418189229
fixed,cond,hour23,1.0917286228698515,0.02958475086002161,3.23858230017073,0.0012012535780885894,1.0352565538483605,1.151281179107495
fixed,cond,day2,1.000424478384191,0.013384696371205903,0.03172044031638573,0.9746949940726894,0.9745319215958929,1.0270049803102301
