effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),9.156626480468985,0.7662466188056503,26.462950405297775,2.5890015846683595e-154,7.771504157390749,10.788620427242497
fixed,cond,year2020,0.9790312521891928,0.05950690448556568,-0.34865451097803796,0.7273486986755657,0.8690791310001319,1.1028940387282105
fixed,cond,year2021,0.8622547805128851,0.0626048033799896,-2.0412175586807337,0.04122920718442437,0.7478824429207293,0.994117877154295
fixed,cond,year2022,0.9353179653952916,0.06868034475385547,-0.9106467329159335,0.3624815386798053,0.8099451246527696,1.0800974902666778
fixed,cond,year2023,0.6865025328705263,0.053832768954085355,-4.796794783077637,1.6122462525144214e-6,0.588700413212488,0.8005527379637496
fixed,cond,year2024,0.6037078667907754,0.07324673358821164,-4.159504902687105,3.1893817539566367e-5,0.4759399513406598,0.7657755718939419
fixed,cond,hour1,0.7009784442429196,0.013832041369077489,-18.004740797779505,1.788349782574719e-72,0.674385692530569,0.7286198161313315
fixed,cond,hour2,0.5513919491184847,0.011388205945455466,-28.823574288659426,1.0866336476193034e-182,0.5295172098699631,0.5741703496801264
fixed,cond,hour3,0.5236722680189815,0.01093070660245819,-30.991404686404074,7.038060881198319e-211,0.5026807922569133,0.5455403280099619
fixed,cond,hour4,0.6956397042274945,0.013779688780701889,-18.32145441629729,5.580144733397946e-75,0.6691495677632018,0.7231785260137289
fixed,cond,hour5,1.281838287776983,0.02337508089168696,13.615966005694556,3.218615546431465e-42,1.2368330307074142,1.3284811734622262
fixed,cond,hour6,6.46672311785941,0.10782687828494474,111.95014680811882,0,6.258802319676089,6.68155115741402
fixed,cond,hour7,11.041016983086841,0.18169221283085746,145.94073889084615,0,10.690588421818536,11.402932299967397
fixed,cond,hour8,15.800083034592488,0.26351677392145084,165.486502489706,0,15.291949986332883,16.32510073098162
fixed,cond,hour9,17.37612103036475,0.2847307279573771,174.23658416458838,0,16.82692541298213,17.943241242927403
fixed,cond,hour10,18.625579011834464,0.30503110427892427,178.57580034966225,0,18.037222183655523,19.23312747349999
fixed,cond,hour11,20.01932438512965,0.32715887987785497,183.3722804516207,0,19.388265138210407,20.67092367368147
fixed,cond,hour12,20.803037191701986,0.33814322527557394,186.7234726335773,0,20.15073443380892,21.476455750081257
fixed,cond,hour13,21.240900753574365,0.3466283535104069,187.2630312168547,0,20.572271542331194,21.931261401776638
fixed,cond,hour14,20.659798937790367,0.3378269589993047,185.1888647000737,0,20.00816814237681,21.332652200473778
