effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),0.9904785390449581,0.19107292564760756,-0.049593563600232905,0.9604462758252261,0.6786408984278262,1.445606562441756
fixed,cond,year2020,1.0380911414211316,0.1436732406392674,0.27010993142809336,0.787075681827824,0.7914582703032196,1.3615793255709747
fixed,cond,year2021,1.4181087187725392,0.2263942270460858,2.188127993435707,0.028660280333071705,1.0370968145744486,1.939097980051051
fixed,cond,year2022,1.6414522683855477,0.2605579878887325,3.122042759557022,0.0017960085095887475,1.2025737289907332,2.240499259574979
fixed,cond,year2023,0.6805363953086304,0.11546507446284837,-2.268398032082431,0.02330495761541471,0.4880113371921937,0.949014397911969
fixed,cond,year2024,0.2777865554484333,0.08540570599546297,-4.166201997063114,3.0971629587078494e-5,0.15205776570087848,0.5074740512740528
fixed,cond,hour1,0.9904757750548435,0.046985876615020204,-0.20173561751321922,0.8401234162726083,0.9025366121099171,1.0869833398526052
fixed,cond,hour2,0.9938686139631686,0.047308737749374094,-0.12920553041435376,0.8971950202558563,0.9053390969029498,1.0910550811294046
fixed,cond,hour3,0.9822868297779705,0.04689727085894039,-0.37433644088312745,0.7081540236982256,0.8945393480169336,1.078641669697676
fixed,cond,hour4,1.0082961870988691,0.04801445455571108,0.1734999545947232,0.8622584635679362,0.9184476816858278,1.1069342556910997
fixed,cond,hour5,1.1040072655878062,0.05208982057993952,2.097102383617637,0.035984513037111435,1.0064915113556336,1.2109710104052758
fixed,cond,hour6,9.631070136297405,0.41027987488005907,53.16936250024919,0,8.859591298854584,10.46972809933929
fixed,cond,hour7,4.415411679354466,0.19135802467675025,34.267351181367125,2.4057367848270114e-257,4.055844239076548,4.806856266901099
fixed,cond,hour8,3.2512255889355384,0.14596494823618014,26.261778262162572,5.244000838448481e-152,2.977365168815363,3.5502759086669333
fixed,cond,hour9,3.1403623612108946,0.13862648399955685,25.92316051122484,3.651206244356213e-148,2.8800814884927135,3.424165531118796
fixed,cond,hour10,3.103154991473379,0.13706789275317896,25.637460644216816,5.83446586742387e-145,2.8458072003622177,3.383774874095646
