effect,component,group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,NA,week27,0.8006762549066416,0.29577627089776554,-0.6017697152682561,0.5473274367328391,0.38816487086314344,1.6515726004410993
fixed,cond,NA,week28,1.0944143282630112,0.3808801481865442,0.2592347248882612,0.7954541400368746,0.5532800315650892,2.164803812852719
fixed,cond,NA,week29,0.8411997375764911,0.30340357414431995,-0.4794453393804511,0.6316218453038669,0.4148471465823899,1.7057294580142972
fixed,cond,NA,week30,1.0382252421845954,0.36904190401022374,0.10553460554468973,0.9159516120436573,0.5172828827482713,2.0837953264226083
fixed,cond,NA,week31,0.7809250312452504,0.28357984609973247,-0.6809514776390091,0.4959021937092094,0.3832743530192267,1.5911419577683115
fixed,cond,NA,week32,0.9860126913476291,0.35396653859689553,-0.03923824833354869,0.9687004393443459,0.4878783264928862,1.9927530589182076
fixed,cond,NA,week33,0.830700113165353,0.31990368534195984,-0.48165619963547,0.6300501958661502,0.390521957112199,1.7670265792882718
fixed,cond,NA,week34,0.6525403890274051,0.24179114849825367,-1.1520599762281107,0.24929642841867358,0.3156492053443384,1.3489942382320483
fixed,cond,NA,week35,0.8081281780351479,0.28690957156619273,-0.6000471147734471,0.5484748363406258,0.4029752292950502,1.6206235635794934
fixed,cond,NA,week36,0.6914862636475753,0.2454380116306878,-1.0393564294137612,0.2986389997647219,0.34487028087105603,1.3864727676898936
fixed,cond,NA,week37,0.4460896160866047,0.1673661078703649,-2.151566649912148,0.031431501163557474,0.21382777171654216,0.9306365771986372
fixed,cond,NA,week38,0.4092840009654986,0.15833427076553044,-2.309242447814238,0.020930131301461263,0.19174838802054503,0.8736104390529631
fixed,cond,NA,week39,0.5061930699206564,0.20173181952357513,-1.7083821153865764,0.08756546356592293,0.23178698049569352,1.1054608135786088
fixed,cond,NA,week40,0.5569598784791945,0.23201228134629964,-1.4049579238801357,0.16003379049575267,0.2461725595424131,1.2601091966227613
