effect,component,group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,NA,(Intercept),0.010272798946036958,0.006812542178385862,-6.903663812108198,5.0678154583728424e-12,0.002800291568559861,0.0376855036705947
fixed,cond,NA,year2020,0.6178181984911159,0.13243740389093606,-2.2464739317762557,0.024673667455987293,0.40587707629028297,0.9404308562472662
fixed,cond,NA,year2021,0.6498739541054437,0.1452336145563943,-1.9284835096208512,0.05379501343831591,0.41937534468593884,1.0070600515176276
fixed,cond,NA,year2022,0.4418920113199552,0.11083876038776984,-3.255978980598639,0.0011300211679842792,0.2702783246033002,0.7224721033586395
fixed,cond,NA,year2023,0.04458071409006871,0.05298462994779301,-2.6171034432667106,0.008867946252349991,0.004339956440739991,0.45794009592446033
fixed,cond,NA,hour1,1.2388786221468868,0.856340029769529,0.30989561355775164,0.75664033859305,0.31963889053627276,4.801731847578155
fixed,cond,NA,hour2,0.4895521433254867,0.43291266999469563,-0.8077139865156681,0.41925525011208353,0.08651241967403675,2.770253125939357
fixed,cond,NA,hour3,0.0017512136125908922,0.020620289689666175,-0.5390678028935716,0.5898400708594808,1.6617387986660495e-13,18455061.164759878
fixed,cond,NA,hour4,0.6888016973735941,0.5395170808222165,-0.475956302772651,0.6341055092639438,0.14837965189088678,3.197525888884256
fixed,cond,NA,hour5,0.9573577375950789,0.6954362479197164,-0.059990941344816834,0.9521628494565911,0.23054257957833174,3.975551238341878
fixed,cond,NA,hour6,4.338034205480438,2.49547132205579,2.5509104135740763,0.010744193949426202,1.4048692934967917,13.395225345895337
fixed,cond,NA,hour7,9.239911974203595,5.0644837658715085,4.056730008192906,4.9764552895001206e-5,3.155848600458525,27.053253847040178
fixed,cond,NA,hour8,15.136064223987207,8.147764062012316,5.047507627232184,4.4761090714756275e-7,5.269992626353308,43.472630122292365
fixed,cond,NA,hour9,13.233094915978095,7.187975494128927,4.75480065377175,1.9864232392114506e-6,4.5635655603423855,38.37236448995972
fixed,cond,NA,hour10,22.013036555748275,11.717450571010827,5.808112483704003,6.318106551230188e-9,7.755125076081345,62.48432793163462
fixed,cond,NA,hour11,22.647338519494735,12.069580721317953,5.854441567521723,4.786154442273358e-9,7.968586185779071,64.36548843908183
fixed,cond,NA,hour12,27.1428510304167,14.381463527757502,6.230355983165363,4.6537647244155643e-10,9.6084171047827,76.67593465448907
fixed,cond,NA,hour13,23.939843636086707,12.735791138160753,5.969164383387481,2.3847175666790363e-9,8.438969193118217,67.91304722236029
fixed,cond,NA,hour14,22.093514348914745,11.79037150902446,5.800131366550176,6.6262988620996525e-9,7.762732904663015,62.880351840070325
fixed,cond,NA,hour15,26.701467548076334,14.237188966213145,6.1604018457990595,7.256057876640833e-10,9.39021503059721,75.92673510647279
fixed,cond,NA,hour16,25.555681911423864,13.629065782716168,6.076893333568205,1.2253321005420603e-9,8.985336428000377,72.68429882299
fixed,cond,NA,hour17,15.516652769082134,8.364099907137433,5.086659070399278,3.644260766112595e-7,5.394686048119621,44.63031045897214
fixed,cond,NA,hour18,9.742879402147766,5.372508699533446,4.128429336775769,3.652496489457386e-5,3.3060536483331444,28.712086717846844
fixed,cond,NA,hour19,2.080502841913311,1.2945814859287583,1.1773661244603744,0.23904940469230415,0.6144871709385079,7.044072325543341
fixed,cond,NA,hour20,1.3704764896126687,0.9143038132043323,0.47240018455117755,0.6366411726619317,0.37067938027685077,5.066928209436091
fixed,cond,NA,hour21,0.9630250650299511,0.7004975515356262,-0.05179572385506416,0.9586914628490515,0.23146198329680992,4.0067801315203
fixed,cond,NA,hour22,2.567077554032865,1.5550024982045367,1.5563697584242373,0.11962019209977592,0.7831144236028287,8.414973559166043
fixed,cond,NA,hour23,1.016803350595042,0.7387164428254609,0.022936734233582032,0.9817007384151281,0.24481142029227695,4.2232059784913565
fixed,cond,NA,day2,0.7584807387101069,0.12196523300012818,-1.719119441283792,0.08559262547861,0.5534388358201713,1.0394880043820403
fixed,cond,NA,day3,0.9389962303034111,0.14562512216816648,-0.40586406749577597,0.6848424811368992,0.6928742938898269,1.2725452918364681
fixed,cond,NA,day4,0.9859436248404579,0.152427527622145,-0.09156560087719148,0.9270431831188042,0.7282085425159887,1.334898967272412
fixed,cond,NA,day5,0.8389231182841387,0.13440575560961207,-1.0962720881781376,0.27295972040739325,0.6128430323945816,1.148404993105059
fixed,cond,NA,day6,0.8572303665996073,0.13633615306507813,-0.9685995012134109,0.3327450523324895,0.6276539031020685,1.1707788285688354
fixed,cond,NA,day7,0.6282759270404201,0.10560954886843558,-2.764972216693351,0.005692764423459902,0.4519270786919945,0.873438789374963
fixed,cond,NA,week2,1.244263379993192,0.6004587814594067,0.4528635794471373,0.6506469779827321,0.4832123232791332,3.2039566960666104
fixed,cond,NA,week3,0.3134062798998854,0.30311474082059386,-1.1996486033597842,0.23027584187286698,0.04708229735276364,2.0862086559784188
fixed,cond,NA,week4,0.1723446253991497,0.2259252592518333,-1.3412688742167742,0.1798331717093904,0.013199701567241479,2.2502531403958543
fixed,cond,NA,week5,0.9994827123691804,0.6873940189164256,-7.523397065811889e-4,0.9993997198202679,0.25963402719626116,3.847591562294418
fixed,cond,NA,week6,1.7006424575125452,0.9018171806137026,1.0013687155441102,0.31664858298269283,0.6015027449399558,4.8082652866081554
fixed,cond,NA,week7,0.7845890507220374,0.43501947277177694,-0.4375379724693411,0.6617212438158739,0.26466049960040705,2.3259231333815595
fixed,cond,NA,week8,0.7049236575163043,0.38926972047468344,-0.6332053586478524,0.5265995468329353,0.23883361924684926,2.0806005640795866
