effect,component,group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,NA,(Intercept),0.016486138703349373,0.00850710352263823,-7.955643054727443,1.782034818027839e-15,0.005996332931327407,0.04532649745415445
fixed,cond,NA,year2020,1.3221488480863397,0.23022917860894695,1.6037110464265216,0.10877775985462995,0.9398497657509501,1.8599542609869164
fixed,cond,NA,year2021,0.7074365301861304,0.12910607667282034,-1.8964947165720205,0.057894657970261484,0.4947029633595612,1.011650386816142
fixed,cond,NA,year2022,0.38999794267343196,0.08138443283120689,-4.512256679742516,6.414149819428374e-6,0.25908025472105556,0.5870705795517671
fixed,cond,NA,year2023,0.632754293323448,0.1200507939775005,-2.4122673896988194,0.01585364997651941,0.4362534647979091,0.9177646208603248
fixed,cond,NA,year2024,1.5989655731474093,1.423563439674934,0.5271879770923987,0.5980630569576295,0.2792621275233401,9.155165173254437
fixed,cond,NA,hour1,1.6368756782837142,0.7978653336338744,1.0109912896375777,0.3120205987492909,0.6296699331424012,4.255184891527648
fixed,cond,NA,hour2,2.1056038463726616,0.9943338353042847,1.5767716915797103,0.11484806753660343,0.8344723074146149,5.313019399763605
fixed,cond,NA,hour3,2.047760741578609,0.9724622215298854,1.5092885663629636,0.13122505531011183,0.8073310300593255,5.194057825874022
fixed,cond,NA,hour4,2.19512445588473,1.026044719503909,1.6820825288752093,0.09255283772596799,0.8781943932538961,5.486907470417119
fixed,cond,NA,hour5,1.6213069142874441,0.802513765803622,0.9762677303512958,0.328931806874925,0.6145226271505239,4.277525341100913
fixed,cond,NA,hour6,18.74020892692036,7.557920852764375,7.2667332563092195,3.682850184357603e-13,8.501295095302094,41.31081519787495
fixed,cond,NA,hour7,19.351049344341686,7.785301874531603,7.364166155423025,1.7825755729705914e-13,8.795279727698784,42.57546346682507
fixed,cond,NA,hour8,18.89063298811762,7.610680833012906,7.294125938284073,3.006041577162956e-13,8.576565600210767,41.608265047606935
fixed,cond,NA,hour9,21.84394661981492,8.769412139233646,7.681822530836148,1.5684101848762814e-14,9.945119851136996,47.979110465397916
fixed,cond,NA,hour10,22.720907027135322,9.105849477787512,7.793219070795092,6.532322033192713e-15,10.35833465436551,49.83809013335542
fixed,cond,NA,hour11,27.101561554411784,10.828174473655007,8.258462979528158,1.4756021649648589e-16,12.38524864983322,59.30398811149113
fixed,cond,NA,hour12,28.576937530599615,11.410612675116038,8.39630998347637,4.6072835415175655e-17,13.06578867905943,62.50226287040951
fixed,cond,NA,hour13,26.63044881393106,10.63393109303318,8.219218618681214,2.048333501096804e-16,12.175341511629872,58.247302825468466
fixed,cond,NA,hour14,23.120269458904797,9.27217675370535,7.8313923958864065,4.824961995751276e-15,10.53479635735299,50.74107194101263
fixed,cond,NA,hour15,22.084624466621193,8.860208205208849,7.714186532070727,1.2175629243429634e-14,10.059895660138578,48.48267360905856
fixed,cond,NA,hour16,23.3993941096048,9.373531418192925,7.87019358414931,3.5409290898473806e-15,10.67143799373031,51.3081409476674
fixed,cond,NA,hour17,19.501995355315227,7.851903586285233,7.377956686769365,1.60737237785735e-13,8.858655999438623,42.93290346332877
fixed,cond,NA,hour18,11.353154473563562,4.647090218568189,5.935421502771646,2.9309152938597136e-9,5.0898086393844,25.32396120027525
fixed,cond,NA,hour19,0.31679370610115337,0.25367456968059277,-1.4355234222625755,0.1511379988096857,0.06594342644473543,1.521884100296338
fixed,cond,NA,hour20,0.5936196017023861,0.3766744059495233,-0.8218834390224092,0.41114323929796187,0.17115445409502333,2.058866848593138
fixed,cond,NA,hour21,0.5270565618087693,0.34847975010161764,-0.9686416755465291,0.33272400218553566,0.14423112558959,1.9259963354659608
fixed,cond,NA,hour22,0.9790756961566657,0.5431983530784805,-0.03811470972531124,0.9695962231675402,0.33003760873860316,2.9044848024089363
fixed,cond,NA,hour23,1.1734839848014558,0.6197324234026758,0.3029219459829598,0.7619493461756905,0.41681790489305104,3.3037560201230707
fixed,cond,NA,day2,1.11347644724113,0.10843437929739173,1.1037486952183078,0.26970216580990514,0.9200002348542392,1.3476407413712914
fixed,cond,NA,day3,1.1825306393817503,0.11473528761229228,1.7279709664432317,0.08399342976449892,0.9777422692188649,1.4302119864305345
fixed,cond,NA,day4,1.0972383614834849,0.1079095118769775,0.9435666494662244,0.3453911415253993,0.9048744421459806,1.3304962167521757
fixed,cond,NA,day5,1.2111536405318668,0.11861891940358907,1.9560516482225667,0.05045907020403491,0.9996169039236147,1.467455317347941
fixed,cond,NA,day6,1.4394814471754733,0.1378344914879633,3.8044072404735814,1.421441643645206e-4,1.1931665628574595,1.7366450764426404
fixed,cond,NA,day7,1.4528140822177928,0.1387597715217847,3.910568404919284,9.207917762401636e-5,1.2047887497628789,1.7518994578142768
fixed,cond,NA,week2,0.13771305347365165,0.08027639338527347,-3.401094124606068,6.711671383931522e-4,0.043932748683795486,0.43167991225716335
fixed,cond,NA,week3,0.20443238533012625,0.11051853245261545,-2.9365218910229305,0.0033191539286491077,0.07085658406163894,0.5898195732299114
fixed,cond,NA,week4,0.18061509968425118,0.10398913482070754,-2.972448420754508,0.0029543484520811692,0.0584352367897388,0.5582558748128557
fixed,cond,NA,week5,0.20657451727958284,0.10793307434999441,-3.018420894922496,0.002540957292178849,0.07418782493074595,0.5752026188815724
fixed,cond,NA,week6,0.2916701681859127,0.1423537522786942,-2.524528138239701,0.011585372980085287,0.11206011289856788,0.759159390519281
fixed,cond,NA,week7,0.27068865151448607,0.12829663520903317,-2.757142782430488,0.00583088842458087,0.1069131901942038,0.6853443052782767
fixed,cond,NA,week8,0.23876631998164813,0.11123030612009166,-3.0745022301809284,0.0021085414499235093,0.09581581655373399,0.5949889862453726
fixed,cond,NA,week9,0.30086672441493684,0.13613147441879805,-2.654546865340323,0.007941500731799882,0.12394693263593691,0.7303188867614474
fixed,cond,NA,week10,0.45164691929853373,0.20704447195995293,-1.733896144587857,0.08293651207325395,0.18390363564747084,1.1091947094666454
fixed,cond,NA,week11,0.48754333352776685,0.22187539974827802,-1.5785412915606947,0.1144413098516306,0.1998209995717618,1.1895571665479663
fixed,cond,NA,week12,0.3917278764326853,0.18118569372646923,-2.0262229747248974,0.04274194030814826,0.15822629729239132,0.9698181136786305
fixed,cond,NA,week13,0.6599943083028156,0.30723036043937035,-0.8926315723064072,0.37205450575501237,0.26503424337474163,1.6435328561532774
fixed,cond,NA,week14,0.40354283674772856,0.17982425329155816,-2.0364554517949283,0.04170464208014263,0.16849324563783166,0.9664887187254708
fixed,cond,NA,week15,0.8518225312284228,0.3602349389596557,-0.379232515769465,0.7045152076790109,0.3718577177589899,1.9512883289911371
fixed,cond,NA,week16,0.3775422727444854,0.19146739787823827,-1.9207115078650294,0.05476808799430844,0.13972877791513813,1.0201060213640418
fixed,cond,NA,week17,0.24409883074174407,0.13074249119723583,-2.6328380051377325,0.008467472301240963,0.08543801350663074,0.6973972910180356
fixed,cond,NA,week18,0.2663202243487518,0.12790359176418745,-2.754860314373478,0.005871719785220355,0.10389724858706993,0.68265967445452
fixed,cond,NA,week19,0.3322962114179564,0.15491254566324675,-2.3632702347045758,0.018114455352342514,0.1332616983206744,0.8286009672262774
fixed,cond,NA,week20,0.27684635842390326,0.14196210413910831,-2.5045537940155946,0.012260595932876086,0.10133445607498627,0.7563459571526269
fixed,cond,NA,week21,0.1942865779490374,0.10952674119215457,-2.906351514164273,0.0036567040510110606,0.06435585739386777,0.5865398411232132
fixed,cond,NA,week22,0.2590048064055182,0.1253501572274423,-2.7913154930890625,0.005249427688584062,0.10031205410825125,0.6687480416737068
fixed,cond,NA,week23,0.2647906720391112,0.12737464200480586,-2.7623865465610407,0.005738050001960966,0.10314342214158458,0.6797728691091789
fixed,cond,NA,week24,0.23768523817917173,0.11509871246685884,-2.967088393820023,0.0030063451435309494,0.0920045205954464,0.6140380068573029
fixed,cond,NA,week25,0.33450664824192244,0.15658711143529971,-2.3393862595093378,0.01931545201039411,0.13364285187715322,0.8372666113179082
fixed,cond,NA,week26,0.4009798357592525,0.18453273869725773,-1.9857347529947547,0.047062783974324306,0.16270306100166,0.9882102260133673
fixed,cond,NA,week27,0.19851894166552098,0.09980972573931399,-3.215913775821019,0.001300298937363386,0.07410402861607995,0.5318168382474003
fixed,cond,NA,week28,0.2084465653246109,0.09680969152815408,-3.376308017160974,7.346562292076475e-4,0.08388179716982469,0.5179904587363537
fixed,cond,NA,week29,0.2308687575312763,0.1084399131184561,-3.1209160837638965,0.0018028940183257192,0.09195019160110209,0.5796658198958708
fixed,cond,NA,week30,0.12946006831897622,0.06290839665609937,-4.207163920652459,2.5859556959219996e-5,0.04994733826609214,0.33555160036489523
fixed,cond,NA,week31,0.1222924408703677,0.05916847577480001,-4.3431573991809955,1.4044943191598022e-5,0.04737668735337136,0.3156708906742113
fixed,cond,NA,week32,0.10299066344922729,0.052373374014238624,-4.470016038800332,7.821373178626293e-6,0.03801370530176718,0.27903296123093
fixed,cond,NA,week33,0.21362422729515945,0.10235320816957301,-3.2215584876438133,0.00127495437114855,0.08352501688265561,0.5463669711263519
fixed,cond,NA,week34,0.14512244351681705,0.07028894213503682,-3.985151293513809,6.743714408082099e-5,0.056164467446463855,0.37497949450632123
fixed,cond,NA,week35,0.1741709144296182,0.0830117040333368,-3.6669729857972637,2.454387129325431e-4,0.06843589538060464,0.4432689492047874
fixed,cond,NA,week36,0.18233287091207503,0.08801490702731869,-3.525723169230381,4.223281786961908e-4,0.07079079223033943,0.46962711911551686
fixed,cond,NA,week37,0.18787640047168422,0.08676462771997678,-3.62041418309744,2.9413179704757816e-4,0.075992788345641,0.46448541529561294
