effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),0.0026345077344448343,0.00187111542985718,-8.362122637276403,6.159976150737817e-17,6.548588445476356e-4,0.010598667271027106
fixed,cond,year2020,0.7478371265268633,0.13020133444809076,-1.6689466903432468,0.09512794527121494,0.5316300768163074,1.0519727761851132
fixed,cond,year2021,1.009140794769244,0.1713483449448686,0.05358934236248721,0.9572623478741098,0.7234706449458012,1.4076108696072838
fixed,cond,year2022,0.40560697873635415,0.08244638589427511,-4.439343426300135,9.023373226521083e-6,0.2723231129789878,0.6041243411179984
fixed,cond,year2023,0.8677646512591822,0.15481079555495425,-0.795029658075896,0.42659625031131665,0.6117106590022116,1.2309994584747752
fixed,cond,year2024,0.5727094417746837,0.5283705875874375,-0.6041497164885731,0.5457441082148873,0.09389281532793821,3.4933035456683483
fixed,cond,hour1,0.9641768349276546,0.7724431550221282,-0.04553566567675894,0.9636803472717332,0.20055008903318008,4.635435334348346
fixed,cond,hour2,1.8515900893269308,1.275292300816347,0.894432126802493,0.37109072967366935,0.48003771419220875,7.14190939072961
fixed,cond,hour3,2.227769342978314,1.4954985519270045,1.1932107870267583,0.23278683109657733,0.5976676873938693,8.303872453193856
fixed,cond,hour4,1.551602838729105,1.1055482997530552,0.6165278009608424,0.5375462291602627,0.3839567504621983,6.270162892706425
fixed,cond,hour5,1.6997203104649234,1.189232555779241,0.7581695814911127,0.44834946881052096,0.43134291169611655,6.697801344287133
fixed,cond,hour6,16.722926292990635,9.543979761271983,4.935552641620304,7.992411865919312e-7,5.46413075559882,51.18037549051105
fixed,cond,hour7,30.947726021852493,17.44839241928009,6.087773746417889,1.1449151029357419e-9,10.249897906381223,93.44110104037014
fixed,cond,hour8,39.40711946143276,22.147609689847183,6.537032687884656,6.275133793362917e-11,13.097305516078114,118.56798044004421
fixed,cond,hour9,39.84229373919435,22.383873964067767,6.559008688770995,5.416664682864219e-11,13.247355574259053,119.82832056570896
fixed,cond,hour10,39.271548937164056,22.06888063815497,6.531651285533302,6.504846949793862e-11,13.053899296795713,118.14512436928646
fixed,cond,hour11,37.10233632196291,20.856487936390394,6.428501718495826,1.2886779674786426e-10,12.328545885742722,111.65820959793724
fixed,cond,hour12,38.33304116148213,21.535648382064885,6.490365827510002,8.562819491458496e-11,12.745738667688087,115.2873193935034
fixed,cond,hour13,32.04105958252507,18.05028695291072,6.154303073518462,7.540835786612075e-10,10.621446064461528,96.65628323491072
fixed,cond,hour14,28.241240433805686,15.941978364927273,5.918203078687538,3.2547794092901933e-9,9.340853940073403,85.38487662443352
fixed,cond,hour15,36.30263061396934,20.41182545436878,6.388211759641159,1.678368189157921e-10,12.059638417495806,109.28030707640097
fixed,cond,hour16,30.6337234823202,17.268569006375213,6.070665746949649,1.273810697784164e-9,10.147710201417123,92.47652877002787
fixed,cond,hour17,34.63878899379802,19.497101616279526,6.29804434847994,3.014242832634806e-10,11.493378574277415,104.3945168257278
fixed,cond,hour18,24.341532148409836,13.790588334658993,5.634469566159848,1.755979661629624e-8,8.018689701226716,73.89114798162423
fixed,cond,hour19,4.084622391253116,2.5327901608612047,2.2694340576212495,0.023241943049954108,1.211544526924527,13.77096731349904
fixed,cond,hour20,4.28497482419958,2.637624784726467,2.3639183981313288,0.018082795083445947,1.2822994910619219,14.318815044384644
fixed,cond,hour21,2.6452574058023393,1.7254136468487566,1.49136571508421,0.1358655043275132,0.7366435859136591,9.499012652466474
fixed,cond,hour22,0.2761648864837511,0.3249647525297423,-1.09352521130549,0.274163265886882,0.027514072985536493,2.7719285533143334
fixed,cond,hour23,1.7050324840606192,1.1929810408596977,0.7626092111906875,0.4456964895549901,0.43267520546545946,6.718979352132076
fixed,cond,day2,0.8587031361776424,0.09163162730342868,-1.4275417536420485,0.15342379898084815,0.696645621109147,1.058459356864013
fixed,cond,day3,1.0710687079921097,0.10895149854094179,0.6749453078976243,0.499710513357315,0.8774678463265505,1.3073848597900188
fixed,cond,day4,1.1719762110465077,0.11768353825598032,1.580361539876626,0.11402409401802487,0.9625997009693263,1.4268945210307067
fixed,cond,day5,1.2130111312425822,0.12157569951846656,1.9266966488422848,0.054017445753980584,0.9966712882700155,1.47631021565034
fixed,cond,day6,0.9141894148959575,0.09629078566401068,-0.8517822413909076,0.394334964589102,0.7436693133023506,1.123809025542014
fixed,cond,day7,0.7061605401162986,0.07967732861253864,-3.083464338529629,0.0020460563092378798,0.566057940754433,0.8809393394477124
fixed,cond,week2,1.1553758813609856,0.684578210545383,0.24375009585483426,0.8074243723711536,0.3617204989310619,3.6904002708596386
fixed,cond,week3,1.197467656323841,0.6910495360644054,0.31227066402638143,0.7548348328137818,0.386404177704535,3.710955705655361
fixed,cond,week4,1.5393701454013349,0.8902756771048976,0.7458849572721032,0.45573691298133295,0.495519989607521,4.782169224756863
fixed,cond,week5,0.8765807582068751,0.5156744827398441,-0.2239181266953826,0.822821010766277,0.2767244431494013,2.776747210739494
fixed,cond,week6,1.1143228827593648,0.6154607487020342,0.1959865725604078,0.8446206757352824,0.37746526270514313,3.289615256625897
fixed,cond,week7,0.853913888152879,0.45684619616062805,-0.2951853093461871,0.7678523237098609,0.2992395497473181,2.436739825989204
fixed,cond,week8,0.9599017520938805,0.5006440731960087,-0.07846561868136857,0.9374576781920712,0.34536325864874706,2.6679484589008537
fixed,cond,week9,0.632000890138563,0.3545578838663886,-0.8179278214561171,0.4133984029644515,0.21046814443807113,1.8977937312193307
fixed,cond,week10,0.5223092551699784,0.31513476518950667,-1.0764838045381897,0.2817109401825761,0.16008702141685352,1.7041166461948878
fixed,cond,week11,0.6011172543257749,0.34080421587326437,-0.8977230569711101,0.3693332139628943,0.19786517455128325,1.8262028892532813
fixed,cond,week12,1.3448142725232088,0.7392449823555017,0.5389406677104714,0.5899277949731804,0.4578850418531531,3.9497368602884695
fixed,cond,week13,0.7295673809101016,0.4724319040645067,-0.4869171255183476,0.6263170621719043,0.20505445603962957,2.5957424850360584
fixed,cond,week14,0.8543769905316918,0.5292195743290046,-0.2540801582832852,0.7994336318788172,0.25374465925253886,2.876750368264892
fixed,cond,week15,1.3844037554912005,0.7702772194014401,0.5846004126699487,0.5588164301526494,0.46521887087461244,4.119724882644974
fixed,cond,week16,0.6960749581364578,0.43022064513154795,-0.5861794790874458,0.5577549103237116,0.20727971945645654,2.3375193126236122
fixed,cond,week17,1.4364796209746296,0.8363522395714512,0.62208995757423,0.5338827179965477,0.45889137978094835,4.496649517496742
fixed,cond,week18,0.8251370061286034,0.4439077201123966,-0.3572727908812124,0.7208875973553841,0.2874723829504855,2.3684051730289
fixed,cond,week19,1.1661831214456244,0.6157980245851047,0.2911416873972015,0.7709429582375541,0.4142794644363228,3.2827672851105016
fixed,cond,week20,1.3459734615872834,0.7623019310584196,0.5246114081971512,0.5998533545024072,0.4435598897190799,4.084329086754494
fixed,cond,week21,1.0078631794766477,0.6010761918920834,0.013133132981178672,0.9895215771785117,0.3131528027892155,3.2437461184995637
fixed,cond,week22,0.8542519270495249,0.4845313215132958,-0.27773140503377003,0.7812185509054521,0.2810507975447239,2.5964927381204155
fixed,cond,week23,0.7061013138619592,0.4060541492315064,-0.6051429841000957,0.545083995802339,0.22875511174265667,2.179531909208101
fixed,cond,week24,0.9204952323566261,0.5191237907121261,-0.1468956137927889,0.8832144140527521,0.30477316104820007,2.7801380865596497
fixed,cond,week25,0.6198205433565018,0.3631170908674484,-0.8164744871842068,0.41422880955443464,0.19660569743785736,1.9540507267760086
fixed,cond,week26,0.7026161049961723,0.3891644848947014,-0.6372230303448522,0.5239795784117675,0.2372767709476476,2.0805635082960343
fixed,cond,week27,1.0760366188341297,0.5923137797837402,0.13313348655224122,0.8940878124245853,0.3658269596098921,3.1650341087674105
fixed,cond,week28,0.6756620326415883,0.368803308627735,-0.7182733739288024,0.47258874412844076,0.23179802679013745,1.9694696657909028
fixed,cond,week29,0.7551185217770459,0.4170442876263779,-0.5085745548599249,0.6110504682520466,0.25580272037194524,2.229077083705976
fixed,cond,week30,0.7872432440427721,0.42798146620069666,-0.4400254913371965,0.6599186448199326,0.2712419242898448,2.284867750122325
fixed,cond,week31,0.7504037690230299,0.4053269670531381,-0.5316049788764996,0.5949996156838515,0.2603290354974043,2.1630542113293516
fixed,cond,week32,1.3612895750369232,0.7098326682006815,0.5914998298919794,0.5541855690935108,0.4898902999232049,3.782702591569378
fixed,cond,week33,1.592189935321166,0.8205901047083576,0.9024530905375566,0.36681622961116084,0.5798274128450466,4.372109241436455
fixed,cond,week34,1.71426902067252,0.8814347392579996,1.0482549288933527,0.2945211692130722,0.6257663306518445,4.696191104076077
fixed,cond,week35,1.265125567694197,0.6647172600081346,0.44759079363135795,0.6544485486114164,0.451750552743827,3.542978956665893
