effect,component,group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,NA,(Intercept),3.485788902684007,NA,NA,NA,NA,NA
fixed,cond,NA,year2020,1.0403423970869201,0.04933374292389894,0.8340219440656951,0.4042686182492673,0.9480074329051997,1.1416706932980236
fixed,cond,NA,year2021,1.1543268713871355,0.09320376497319662,1.7774600290668314,0.07549258168762576,0.9853721331223851,1.3522510747124175
fixed,cond,NA,year2022,1.1541327866833166,0.12578292854984033,1.3153139761598842,0.18840440291876995,0.9321541780332575,1.428972288798639
fixed,cond,NA,year2023,1.1149507652226933,0.14483035574474384,0.8376563582992022,0.4022237305157599,0.864342652330725,1.4382203695705322
fixed,cond,NA,year2024,1.0337233801648338,0.15767669351613217,0.21744321342437647,0.8278629572749531,0.7665989276062187,1.3939284131744991
fixed,cond,NA,hour1,0.9421996696960888,0.025202865513479052,-2.2258081538193446,0.02602703442858331,0.8940754867254586,0.9929141674902167
fixed,cond,NA,hour2,0.9363461597426576,0.02502410978384461,-2.4609677174746003,0.013856283324955504,0.8885622063939115,0.9866997769609729
fixed,cond,NA,hour3,0.9522301347502273,0.02590547017308803,-1.7992443286527162,0.07198004014681458,0.902786256803916,1.0043819593981473
fixed,cond,NA,hour4,1.0400530328944322,0.027964568282777734,1.4605859636701168,0.14412910060833323,0.9866626464442176,1.0963324852027456
fixed,cond,NA,hour5,1.2366692061409768,0.032362130382014985,8.11736741606339,4.764048100921543e-16,1.1748397620977182,1.301752608957194
fixed,cond,NA,hour6,1.7360605700845497,0.044362228945139796,21.586903119344555,2.3846651928410646e-103,1.6512536487023501,1.8252230996557024
fixed,cond,NA,hour7,1.8328338705597904,0.04674168957123016,23.75709663893183,9.280167631289712e-125,1.7434737267199685,1.9267740864618947
fixed,cond,NA,hour8,1.7010597685357687,0.04337775358182761,20.833039844238723,2.1722682039201827e-96,1.6181305929734557,1.788239063457612
fixed,cond,NA,hour9,1.7373860807248822,0.04423901748431846,21.693527246002695,2.3616687475107716e-104,1.6528072705153019,1.826293027229651
fixed,cond,NA,hour10,1.6777392934835724,0.04332298874530185,20.038819407585585,2.5269017056675506e-89,1.5949407142009038,1.7648362173192316
fixed,cond,NA,hour11,1.5978678936123165,0.0405896921243054,18.449832573012007,5.2306886926453496e-76,1.5202615149138199,1.6794359262470673
fixed,cond,NA,hour12,1.5888260513816108,0.040494250472180936,18.166015229181912,9.591628407105638e-74,1.5114085117019702,1.6702090811346797
