effect,component,group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,NA,(Intercept),0.5837184477781401,0.04655942933478559,-6.7491583061215685,1.487052721110836e-11,0.4992391100820319,0.6824930567249329
fixed,cond,NA,year2020,0.8219227307410104,0.03900392015823618,-4.1325680504817095,3.587325078754485e-5,0.7489238481440365,0.9020369387126704
fixed,cond,NA,year2021,0.7289014543322148,0.03714717824689394,-6.204800718682805,5.476625592289601e-10,0.6596124283390778,0.8054689501006507
fixed,cond,NA,year2022,0.6884550925491726,0.034573271711868477,-7.433599570586268,1.056815721325354e-13,0.623920767041866,0.7596644309566404
fixed,cond,NA,year2023,0.49428736582262334,0.02600723921547495,-13.392185387657545,6.717468469806977e-41,0.44585434952499897,0.5479816452887804
fixed,cond,NA,year2024,0.36426089056515737,0.03428581763696716,-10.729263917838429,7.418473595520016e-27,0.3028961530268606,0.43805771406926736
fixed,cond,NA,hour1,0.2834020736132103,0.02623949927342077,-13.618341188038357,3.1156428288759894e-42,0.23637000877942704,0.33979241166427543
fixed,cond,NA,hour2,0.232548432018908,0.02352960519355815,-14.416236097927793,4.090495867831119e-47,0.19071618231637333,0.2835562907018715
fixed,cond,NA,hour3,0.22803538715514413,0.022924510064824134,-14.704537896931797,6.0281015221578834e-49,0.18725375519080145,0.27769877160546735
fixed,cond,NA,hour4,0.2886262509487993,0.026644298049494287,-13.46079840360762,2.660260812551579e-41,0.24085621030623147,0.34587072772938987
fixed,cond,NA,hour5,0.45024502029334035,0.034962025255592756,-10.276264726505111,9.015412174199699e-25,0.38668041338355424,0.5242587193002424
fixed,cond,NA,hour6,11.153756210148918,0.5157224836340618,52.16054364818038,0,10.187407172565786,12.211770422846737
fixed,cond,NA,hour7,17.423518251465744,0.7941718123673883,62.69839112350437,0,15.934473004272903,19.05171185628504
fixed,cond,NA,hour8,21.642477339216423,0.9835032697294234,67.65937293780593,0,19.798197652127367,23.65855890564695
fixed,cond,NA,hour9,28.255511907192066,1.2746293162603746,74.06845050128715,0,25.864541263243087,30.867508726012748
fixed,cond,NA,hour10,33.69380275998637,1.5169129373180399,78.12688438138245,0,30.848104441527017,36.80201312144765
fixed,cond,NA,hour11,35.87511158827861,1.6131420458956267,79.61758270973154,0,32.84872855222693,39.18031802738344
fixed,cond,NA,hour12,38.04953915061279,1.7092081298572626,81.00713190355545,0,34.84278948325667,41.55142142880737
fixed,cond,NA,hour13,38.104590416751314,1.7117445956596569,81.03630956094344,0,34.89308710134224,41.611675304376355
fixed,cond,NA,hour14,39.146954328574424,1.7572668003027725,81.69761772318184,0,35.84993818814282,42.747187600740496
fixed,cond,NA,hour15,38.675446521585194,1.7367319271250412,81.39810240546764,0,35.41700959056664,42.23366627888318
fixed,cond,NA,hour16,38.06863582349099,1.7096835611036592,81.03642318066021,0,34.860963057602305,41.57145719316388
fixed,cond,NA,hour17,40.69032032296391,1.8267512926259077,82.54978680159813,0,37.26295272821948,44.43292994147336
fixed,cond,NA,hour18,25.631882750482703,1.1579707498500038,71.8028927480347,0,23.45988089070929,28.00497651267611
fixed,cond,NA,hour19,0.9761289563490445,0.06089162670197535,-0.387308355083922,0.6985279408481858,0.8637909136100277,1.1030768261279076
fixed,cond,NA,hour20,0.681203208111704,0.04693104844038003,-5.572222566746506,2.515098179591836e-8,0.5951599687627984,0.7796858577472978
fixed,cond,NA,hour21,0.5497827769834625,0.04013160863827324,-8.195476775877204,2.496018151316798e-16,0.47649389571915146,0.634344121893646
fixed,cond,NA,hour22,0.4586373540183008,0.035734395913261205,-10.004527176650663,1.4558547222280437e-23,0.3936848242954235,0.5343061492841837
fixed,cond,NA,hour23,0.3734690752689111,0.031220147878060052,-11.782045077156551,4.8306611936387956e-32,0.317028606754289,0.43995761647565773
fixed,cond,NA,day2,1.074889258524375,0.009795575799134943,7.924594543669115,2.288919460551949e-15,1.055860726292976,1.094260719543506
fixed,cond,NA,day3,1.0379576843404748,0.009590425124654706,4.032056042212037,5.5290997351127644e-5,1.0193299747743263,1.0569258053261514
fixed,cond,NA,day4,1.0259454633470413,0.009549147889375427,2.751991427087188,0.005923407153273388,1.0073991588107019,1.0448332069335784
fixed,cond,NA,day5,1.0581965483021343,0.01007420246044986,5.941715091287817,2.820553307648919e-9,1.038634547265017,1.078126986808989
fixed,cond,NA,day6,0.8261876079365444,0.007994384006186694,-19.732203428851506,1.1408761734250335e-86,0.8106665474025289,0.842005835438745
fixed,cond,NA,day7,0.37478147712063997,0.004350992777378047,-84.53590117560292,0,0.36634997706257205,0.38340702712460717
fixed,cond,NA,week2,1.0833156869828438,0.04135095933944318,2.0965384123957005,0.03603445612060363,1.0052267588062989,1.1674707894333431
fixed,cond,NA,week3,1.0462414742129766,0.05161204793130839,0.9163461701209548,0.3594853591894569,0.9498201573166795,1.152451033947035
fixed,cond,NA,week4,1.098838694020222,0.06709605943074731,1.5436051182757147,0.12268402434104991,0.9748972097393463,1.238537215424892
fixed,cond,NA,week5,1.1174304200699405,0.0723150076460656,1.7156921425608562,0.08621840365655958,0.9843161320486653,1.2685464588483955
fixed,cond,NA,week6,1.0825907470122882,0.07194610433752108,1.1941044442861923,0.23243711497899774,0.950376563809844,1.2331982607171323
fixed,cond,NA,week7,1.0990420296530388,0.07376459135612151,1.4070753794522621,0.1594050378920441,0.9635717567519585,1.2535583099856311
fixed,cond,NA,week8,1.1067950374703888,0.07521385043295706,1.4931400970015598,0.13540051852811652,0.9687742276384655,1.2644796073437992
