effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),0.17457726421845707,0.04339022855882815,-7.022434492674267,2.1803524031082982e-12,0.10725713055324156,0.28415100259345777
fixed,cond,year2020,0.3440918723022424,0.051664190719925486,-7.105370941340452,1.199997958935549e-12,0.25637134442610865,0.46182703004308545
fixed,cond,year2021,0.2611553893997943,0.04798521992697536,-7.307199817988657,2.7276678943337875e-13,0.18217865775653871,0.3743695241387863
fixed,cond,year2022,0.18485832328395801,0.03632028635120488,-8.59220803476191,8.531374159177633e-18,0.12577607783705191,0.2716939522603682
fixed,cond,year2023,0.15508128465422755,0.033248774349847084,-8.693295203816485,3.5207601028962054e-18,0.10187447030845372,0.23607685789370747
fixed,cond,year2024,0.11257710482252092,0.044855717261734415,-5.481610238249981,4.214719683876918e-8,0.05155770595826852,0.24581397280319345
fixed,cond,hour1,0.22444839964331156,0.052849687038158316,-6.345363470825341,2.2190091355852645e-10,0.14147788273250209,0.35607745274004193
fixed,cond,hour2,0.21661185248726753,0.05184928306625533,-6.390443920122558,1.6540485878267273e-10,0.13549847588860073,0.34628208420987194
fixed,cond,hour3,0.0610324480751422,0.025009743718585036,-6.824062850794747,8.850113200992484e-12,0.02733740424259932,0.13625872028626626
fixed,cond,hour4,0.15760615077718337,0.042922280457782076,-6.784400986235708,1.165691481923649e-11,0.09241828368804926,0.26877472477897046
fixed,cond,hour5,0.17834369365608338,0.04530023635458108,-6.78742922174655,1.1414922693608596e-11,0.10840469387154378,0.29340494337435796
fixed,cond,hour6,14.027103295535372,1.538306952710778,24.081968305481517,3.8625265579663247e-128,11.314086138779327,17.39067781968006
fixed,cond,hour7,32.98235691476782,3.5544129693602575,32.44007462649284,7.476776227194518e-231,26.702391856374742,40.73926686059887
fixed,cond,hour8,54.94539896396944,5.893547456627289,37.35100944543039,2.4415504327295347e-305,44.52765694670619,67.80048792872977
fixed,cond,hour9,82.53360437975894,8.801566968525144,41.38328562125131,0,66.96637459432664,101.71964501855616
fixed,cond,hour10,126.60175267904333,13.470848667916757,45.49713001055341,0,102.77063391759103,155.958985270618
fixed,cond,hour11,174.79779575666745,18.56576414954913,48.61588831715933,0,141.9474020760771,215.25064181881947
fixed,cond,hour12,203.94611118177764,21.65118318513443,50.09222824308742,0,165.63448850210295,251.11929672570523
fixed,cond,hour13,209.66014205654636,22.259349808159982,50.34898823882875,0,170.2726494787444,258.1587548072923
fixed,cond,hour14,186.6173861494659,19.81105218771286,49.25703013338037,0,151.56177558917264,229.78121414768373
fixed,cond,hour15,164.97314065095574,17.522122925473482,48.07162963310623,0,133.96934872799213,203.15197016818345
fixed,cond,hour16,149.59796747777887,15.900220345835423,47.11754593340418,0,121.46596277750639,184.24545742477682
fixed,cond,hour17,114.60154278677426,12.196645593040103,44.55149344675206,0,93.02507519815276,141.18250999672023
fixed,cond,hour18,36.73914573060977,3.945399786847573,33.55860343502165,6.743742922723898e-247,29.76589295386654,45.34602174061941
fixed,cond,hour19,0.3945376056611844,0.07508985540899134,-4.88662650431338,1.0257842606342937e-6,0.2716968358480188,0.5729176852391941
fixed,cond,hour20,0.19968980268984424,0.0488472645134921,-6.585799614560378,4.524437021776296e-11,0.12363419658257774,0.3225322637307303
fixed,cond,hour21,0.1913603003925528,0.04722071048199108,-6.701145769452442,2.067916249970289e-11,0.11797948393840633,0.3103824779013751
fixed,cond,hour22,0.15178706812377357,0.041357963927301226,-6.919117425961452,4.544660443998847e-12,0.08898255082708512,0.2589194604499719
fixed,cond,hour23,0.15334218083857373,0.04178560513154864,-6.881062835884586,5.940763756110848e-12,0.08988971167153804,0.261585269182425
fixed,cond,day2,1.170124072245382,0.023223575835967906,7.916005099179538,2.452635627045352e-15,1.1254806355152167,1.2165383403698768
fixed,cond,day3,1.169025476683293,0.023556076763216218,7.750325607159312,9.16572172532902e-15,1.1237562221476176,1.2161183521839312
fixed,cond,day4,1.1493974406363932,0.023367328165974303,6.848862490889927,7.443950581693451e-12,1.1044987799326802,1.196121263820693
fixed,cond,day5,1.094805301485224,0.022863053119535993,4.33728935135584,1.4425067122817653e-5,1.0508992159091322,1.1405457631094007
fixed,cond,day6,0.48197672171168326,0.010912738384772533,-32.23528852843584,5.655761559863383e-228,0.46105578262942637,0.5038469725878133
fixed,cond,day7,0.07574613533241012,0.002563367378515406,-76.2484903103326,0,0.07088502411194486,0.08094060896043294
fixed,cond,week2,1.330905171111674,0.13907375216869708,2.7356104372006076,0.00622646892396866,1.084426907738323,1.6334052224746334
fixed,cond,week3,1.243025804568688,0.1571197068267463,1.7210984826946019,0.0852329545893003,0.970258412133214,1.5924759131194153
fixed,cond,week4,1.8241180118430393,0.28527125687483207,3.8436088056234414,1.2123821023028955e-4,1.3425631307515833,2.4783985534203374
fixed,cond,week5,2.1465188511577677,0.3692183678664174,4.440767217227979,8.96387192790853e-6,1.5322204356912053,3.0071020272596343
fixed,cond,week6,1.5320656953035736,0.2819961188663923,2.317780828021614,0.020461235573008132,1.0680779528199966,2.197616090219588
fixed,cond,week7,1.132426054242508,0.2196258763909865,0.641231764622194,0.5213721147585888,0.7743288574003884,1.6561293771648247
fixed,cond,week8,1.1775015207241586,0.23471907314583831,0.8196933811458738,0.41239092418811385,0.7966836610510979,1.740351784644894
fixed,cond,week9,1.471501648076691,0.30029499706733714,1.89286094693869,0.05837636392912345,0.9863993611453271,2.1951728534964037
fixed,cond,week10,0.9023153977345058,0.18935903397715145,-0.4898104943250472,0.6242680039643902,0.5980342242640158,1.3614155243218056
