effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),0.001631262949700093,0.0021457142346239986,-4.8795404198105805,1.063333303292836e-6,1.23845165147434e-4,0.021486658828355428
fixed,cond,year2020,1.082643324342106,0.2812597473487302,0.30565310086146225,0.7598687853834276,0.6506566618111631,1.8014363588929247
fixed,cond,year2021,1.608194564432407,0.3927862273707631,1.9452637132463986,0.05174324705930712,0.9964160363300613,2.5955922654512906
fixed,cond,year2022,0.8123074440617917,0.211255140998158,-0.7993156238048977,0.4241074217073507,0.48792175570997887,1.352354913377571
fixed,cond,year2023,0.8019677938568635,0.21541565319476738,-0.8215917781653024,0.4113092702080738,0.47371447289174234,1.3576793177915505
fixed,cond,year2024,2.5458108561127,1.327087997653181,1.792594718121364,0.07303775159849156,0.9164509257853577,7.07201305901592
fixed,cond,hour1,1.9977468153616083,2.894820922840653,0.4775703556241589,0.6329560343489737,0.11671128710939024,34.19542734154584
fixed,cond,hour2,4.210973669795807,5.5824620191985606,1.0844840721379194,0.27815022537097406,0.313292393123514,56.59983975647533
fixed,cond,hour3,6.4943918779169,8.325944974664973,1.4593672177312265,0.1444640637781052,0.5263570842286626,80.13025211916823
fixed,cond,hour4,2.300791981654001,3.344729023922197,0.5731832790571448,0.5665206046708404,0.13318662627352368,39.74606077919456
fixed,cond,hour5,2.008948247350482,2.9042894986006726,0.48255005210837754,0.6294152513288449,0.11814261644803252,34.16102657848139
fixed,cond,hour6,8.40738713251866,10.65642703436653,1.679761723212923,0.0930036852205039,0.7010623202115168,100.82435806094136
fixed,cond,hour7,6.798040955704476,8.663575024435765,1.5039241453680368,0.13260089917364287,0.5592339696585855,82.63689858405573
fixed,cond,hour8,10.907491674767684,13.614143322347195,1.914399155951539,0.05556917333207778,0.9447153973880126,125.93567858009803
fixed,cond,hour9,13.590593084461005,16.79144345956193,2.1119680925065425,0.03468918615634367,1.2065970560607444,153.07862675416698
fixed,cond,hour10,8.834518315915554,11.578246702893477,1.6623820805656135,0.09643618952921776,0.6770557590128724,115.27664130357616
fixed,cond,hour11,3.3800657468900273,4.8833218033486245,0.8429847310778952,0.3992369833595752,0.19914014366874525,57.37087582051567
